ID,FIRST,LAST,HAND,BIRTHDATE,COUNTRY
118246,Florian,Kunth,U,19790625,GER
117805,Hicham,Karmoussi,U,19750228,MAR
118334,Ibrahim,Kimmerling,U,19780816,GER
103407,Matt,Klinger,U,19790717,CAN
118130,Ton Su,Kwon,U,19830820,KOR
103871,Sung Kyun,Kang,U,19811104,KOR
118522,Rudolf,Kostler,U,19820113,AUT
118285,Peter,Kudyma,U,19830305,UKR
103777,Patrick,Knobloch,U,19810520,GER
109237,Eduard,Koifman,U,19800228,KGZ
108587,Kerlin,Leon Zamora,U,19801009,CUB
103962,Sebastian,Losavio,U,19820322,ARG
109139,Matt,Lautenschlager,U,19800401,GER
117762,Isao,Miyoshi,R,19780519,JPN
117551,Carlos Alberto,Marcote Jimeno,U,19810511,ESP
118291,Attila,Mihalko,U,19760809,UKR
103558,Masatoshi,Miyazaki,U,19800505,JPN
104060,Henrique,Mello,U,19820911,BRA
117813,Dimitrio,Martinez Castro,R,19821004,MEX
103728,Christian,Magg,U,19810308,AUT
104021,Marco,Mirnegg,R,19820624,AUT
104054,Daniel,Monedero,U,19820830,ESP
104371,Ivo,Minar,R,19840521,CZE
103327,Alessandro,Motti,U,19790221,ITA
109023,Felipe,Montenegro,U,19820219,CRC
103842,Rouslan,Nourmatov,U,19810909,RUS
104088,Michal,Navratil,U,19821120,CZE
109222,Jochen,Nufer,U,19810618,GER
118247,Volker,Neumann,U,19790707,GER
118230,Khaled,Naffa,U,19791214,JOR
103704,Vladimir,Obradovic,R,19810204,SRB
103901,Alessandro,Piccari,U,19820103,ITA
103713,Christoph,Palmanshofer,U,19810218,AUT
104004,Filip,Prpic,R,19820526,SWE
104272,Torsten,Popp,R,19831125,GER
118185,Rene,Prenner,R,19840619,AUT
118517,Dinos,Pavlou,R,19800824,CYP
111303,Tom,Pocock,R,19840109,GBR
117608,David,Ruiz,U,19800524,FRA
118311,Robert,Royt,U,19780525,CZE
119813,Manuel,Rezzaghi,U,19771217,ITA
117574,Mikko,Salminvuo,U,19731122,FIN
117579,Kristofer,Stahlberg,R,19790507,SWE
103800,Christian,Straka,U,19810630,GER
109022,Thomas,Schreyer,U,19791129,GER
111673,Rodrigo,Schtscherbyna,U,19770717,BRA
103770,Kevin,Sorensen,U,19810510,IRL
125858,Phil,Sheng,U,19840515,USA
118310,Oliver,Schwerin,U,19781023,GER
111269,Mikael,Sicco,U,19811020,FRA
104073,Jose Pablo,Serna,U,19821019,ESP
104572,Eric,Scherer,U,19850620,GER
103173,Tobias,Steinel Hansson,U,19780415,SWE
109072,Daniel,Sigarev,U,,RUS
123658,Kodjo,Sodji,U,19740812,TOG
118551,Diaguely Dittamba,Samassa,U,19810902,MLI
118288,Dmitri,Sokolov,U,19830211,UKR
108681,Andrey,Stepanov,U,19830212,UKR
108656,Simon,Shen,U,19760910,TPE
108798,Victor,Trotsko,U,19780210,UKR
118129,Alberto,Tirelli,U,19761106,ITA
118466,Daniel,Tjondronegoro,U,19801128,NED
118338,Kedar,Tembe,U,19810527,IND
103963,Filip,Urban,R,19820323,POL
104123,Luciano,Vitullo,U,19830203,ARG
118330,Gaston,Verna,U,19790127,ARG
118035,Amod,Wakalkar,U,19780104,IND
117623,Adam,Wharf,U,19800623,GBR
104173,Sam,Warburg,R,19830429,USA
109513,Sian,Yang,U,19790417,SIN
104053,Andy,Roddick,R,19820830,USA
104034,Dmitry,Vlasov,R,19820711,RUS
103888,Mardy,Fish,R,19811209,USA
102855,Jack,Brasington,R,19760909,USA
103970,David,Ferrer,R,19820402,ESP
103088,Xavier,Pujo,R,19771205,FRA
103553,Alun,Jones,R,19800426,AUS
103626,Tomas,Tenconi,R,19800903,ITA
103997,Lukasz,Kubot,R,19820516,POL
104179,Bruno,Echagaray,R,19830508,MEX
102837,Brian,Patterson,U,19760810,USA
103934,Aleksander,Slovic,L,19820207,SRB
104225,Jan,Hajek,R,19830807,CZE
104027,Pablo,Gonzalez,R,19820702,COL
103100,Tomasz,Boniecki,R,19780102,POL
103850,Sebastian,Decoud,L,19810918,ARG
103624,Sebastian,Uriarte,R,19800831,ARG
103747,Dominik,Meffert,R,19810409,GER
103841,Julio,Peralta,U,19810909,CHI
103775,Felipe,Parada,R,19810516,CHI
103578,Antonio,Alcaraz,U,19800621,ESP
103708,Jaroslav,Pospisil,R,19810209,CZE
103807,Raimonds,Sproga,U,19810712,LAT
102876,Gwenael,Gueit,R,19761029,FRA
103730,Jonathan,Marray,R,19810310,GBR
104026,Joachim,Johansson,R,19820701,SWE
103840,Juan Pablo,Di Cesare,R,19810909,ARG
103982,Lee,Radovanovich,R,19820419,NZL
103362,Sonny,Kayombo,U,19790426,FRA
103794,Benjamin,Becker,R,19810616,GER
102926,Dario,Pizzato,U,19770127,ITA
103965,Markus,Krenn,U,19820324,AUT
103563,Gabriel,Pitta,R,19800512,BRA
103426,Chad,Carlson,U,19790821,USA
104180,Gilles,Muller,L,19830509,LUX
103930,Alberto,Francis,R,19820206,USA
104271,Philipp,Mukhometov,U,19831125,RUS
103538,James,Auckland,R,19800401,GBR
104160,Lukas,Dlouhy,R,19830409,CZE
102176,Arnaud,Magnin,U,19730219,FRA
104210,Ryan,Russell,U,19830706,JAM
104141,Dmitri,Sitak,R,19830304,RUS
103787,Walter,Orth,U,19810606,GER
104234,Predrag,Rusevski,R,19830827,MKD
103320,Rishi,Sridhar,R,19790205,IND
103605,Alejandro,Asta,R,19800801,ARG
103844,Igor,Fejzula,U,19810911,SRB
103658,Jordane,Doble,R,19801202,FRA
103539,Alexander,Hartman,U,19800402,SWE
103864,Mohamed,Mamoun,U,19811015,EGY
103629,Ciaran,Moore,R,19800912,RSA
102873,Rob,Cheyne,R,19761020,NZL
103944,Gabriel,Frias,U,19820224,ESP
104499,Jimmy,Wang,R,19850208,TPE
102697,Stephen,Huss,R,19751210,AUS
103792,Joji,Miyao,U,19810615,JPN
103764,Ivan,Caballero,U,19810502,ESP
103599,Jordi,Marse Vidri,U,19800721,ESP
104064,Marcos,Digliodo,R,19820924,ARG
103745,Thomas,Higgins,U,19810407,GBR
103253,Andrew,Nisker,U,19780821,CAN
103853,Mattia,Livraghi,U,19810921,ITA
104166,Alex,Bogomolov Jr,R,19830423,RUS
104122,Carlos,Berlocq,R,19830203,ARG
103086,Jeremy,Berman,U,19771126,USA
104012,Peter Jon,Nomdo,U,19820606,RSA
104282,Dennis,Peschek,U,19840106,GER
103070,Christophe,Pognon,R,19771011,BEN
102627,Sylvain,Charrier,U,19750718,FRA
103972,Renaud,Thys,U,19820404,BEL
103738,Francesc,Lleal,U,19810322,ESP
102267,Gwinyai,Tongoona,U,19731010,ZIM
102973,Ruben,De Kleijn,R,19770419,NED
103022,Will,Farah,R,19770710,LIB
103918,Dominique,Coene,U,19820123,BEL
102879,Jaime,Fillol,U,19761103,CHI
103748,Jan,Minar,R,19810409,CZE
102653,Sasha,Rampazzo,R,19750907,ITA
104511,Lenoir,Ramos,R,19850301,BRA
103565,Stephane,Robert,R,19800517,FRA
104125,Igor,Racic,U,19830207,BIH
103933,Victor,Sanchez Gil,U,19820206,ESP
103961,Bertrand,Contzler,U,19820322,FRA
104559,Teymuraz,Gabashvili,R,19850523,RUS
104418,Matthew,Smith,U,19840821,GBR
104050,Matthew,Koch,U,19820820,AUS
104172,Jason,Mallaiah,U,19830429,USA
103141,Malte,Commandeur,R,19780209,GER
104348,Dias,Doskarayev,U,19840409,KAZ
103907,Kabelo,Maleka,U,19820108,RSA
104214,Igor,Andreev,R,19830714,RUS
102091,Luis Ernesto,Peon Sr,U,19720724,MEX
103627,Ashley,Dyer,U,19800906,AUS
104066,Pavel,Lobanov,U,19821001,RUS
104349,Rui,Machado,R,19840410,POR
104067,Goran,Tosic,R,19821007,MNE
104155,Sunil,Kumar Sipaeya,U,19830404,IND
103654,David,Cors,U,19801118,ESP
118107,Igor,Branisa,U,19741014,SVK
104176,Ricardo,Soriano Gallo,U,19830505,ESP
103589,Andrew,Colombo,U,19800711,USA
103914,Omar,Awadhy,R,19820116,UAE
103954,Christian,Banzer,U,19820311,GER
103642,Shan,Jiang,R,19801008,CHN
103702,Stefano,Ianni,R,19810131,ITA
103199,Oskar,Johansson,U,19780523,SWE
103798,Mark,Roberts,U,19810625,RSA
104527,Stanislas,Wawrinka,R,19850328,SUI
104102,Ivan,Syrov,U,19821218,RUS
104189,Antonio,Zaragoza,U,19830522,ESP
104280,Rafael,Moreno Negrin,R,19831219,ESP
118432,Ivan,Puchkarov,U,19870726,UKR
103731,Benedikt,Stronk,U,19810311,GER
103767,Brandon,Wagner,U,19810507,USA
104222,Nikola,Ciric,U,19830802,SRB
103905,Ricardo,Chile Fonte,U,19820107,CUB
117750,Alberto,Lommi,U,19790212,ITA
103425,Nicolas,Tourte,U,19790818,FRA
104250,Prakash,Amritraj,R,19831002,IND
104057,Alejandro,Poberaj,U,19820907,ARG
111121,Adam,Carey,U,19810122,AUS
111123,Marius,Meiszies,U,19830128,GER
111124,Thierry,Roggi,R,19800105,FRA
111125,Johnny,Stamenovic,U,19790210,AUS
104311,Leonardo,Tavares,R,19840220,POR
104414,Morgan,Wilson,U,19840811,AUS
104171,Richard,Bloomfield,R,19830427,GBR
103343,Scott,Eddins,U,19790317,USA
103554,Keith,From,R,19800428,USA
104496,Luis Manuel,Flores,L,19850201,MEX
109127,Tomonori,Kuniyoshi,U,19800923,JPN
104463,Dmitriy,Makeyev,U,19841213,KAZ
111701,Tobias,Virdhage,U,19831023,SWE
103987,Alessandro,Camarco,U,19820425,BRA
103177,Nicolas,Dubey,U,19780421,SUI
118430,Sebastian,Niedermayer,U,19790910,GER
103892,Aleksandar,Jerinkic,U,19811215,SRB
103919,Kamala,Kannan,U,19820123,IND
104128,Shivang,Mishra,U,19830210,IND
104254,Charles,Roche,U,19831008,FRA
117993,Fabio,Tintori,U,19771121,BRA
104137,Bart,Van Delft,U,19830225,NED
118899,Martin,Dzuwa,U,19780511,ZIM
118463,Vladislav,Gorodetsky,R,19820828,UKR
104797,Denis,Istomin,R,19860907,UZB
109235,Andrei,Khlebnikov,U,19830214,UZB
109239,Alexander,Maltsev,U,19810805,UZB
104074,Peter,Mayer Tischer,U,19821019,GER
118302,Tomas,Matejka,U,19831116,CZE
104161,Tomislav,Peric,R,19830410,CRO
109025,Tamas,Paar,U,19850223,HUN
118379,Roland,Stopponi,U,19800419,SUI
104437,Dekel,Valtzer,U,19841003,ISR
104108,Jun Il,You,U,19830109,KOR
104246,Motaz Abou,El Khair,U,19830920,EGY
102579,Xavier,Audouy,U,19750425,FRA
111308,Clinton,Jacobs,R,19830518,RSA
104126,Adam,Kennedy,U,19830209,AUS
103621,Igor,Levine,U,19800824,RUS
103993,Chris,Lewis,U,19820510,GBR
104077,Hamid,Mirzadeh,U,19821022,USA
104410,Andrei,Mlendea,U,19840803,ROU
118441,Ismo,Ronkko,U,19780628,FIN
109133,Timo,Siebert,U,19800131,GER
104400,Daniel,Schubert,U,19840715,GER
104182,Sasa,Tuksar,R,19830512,CRO
103903,Nikola,Vidovic,U,19820105,SRB
104736,Farrukh,Dustov,R,19860522,UZB
104080,Alejandro,Fabbri,U,19821027,ARG
104614,Javier,Foronda Bolanos,U,19850928,ESP
103600,Mohammad,Ghareeb,R,19800722,KUW
103682,Kyu Tae,Im,R,19810106,KOR
109420,Antonello,Magris,U,19810217,ITA
104242,Jan,Masik,U,19830911,CZE
118461,Jose Carlos,Pinto,U,19820511,BRA
109081,Nejc,Smole,U,19830828,SLO
104094,Sergio,Bruni,U,19821204,BRA
118181,Jerome,Almagrida,U,19800318,FRA
118818,Omer,Abramovich,R,19840705,ISR
118451,Radu Marian,Barbu,U,19831016,ROU
118360,Michael,Dalus,U,19810306,AUT
117495,Mark,Eberling,U,19781012,LUX
104419,Mohammed,Fetov,U,19840830,SUI
104343,Adrian,Gavrila,U,19840401,ROU
118588,Mate,Gyenis,U,19800504,HUN
118641,Tomas,Janda,R,19740208,CZE
118453,Patricio,Konortoff,R,19840621,ARG
104470,Komlavi,Loglo,R,19841230,TOG
103259,Carlos,Llanes,U,19780909,ARG
111484,Marko,Miklo,R,19840913,SVK
123682,Hannu,Piiroinen,U,19800613,FIN
111127,Remco,Pondman,U,19790802,NED
118826,Johannes,Prins,U,19771228,RSA
118799,Mohammed,Shaaban,U,19840201,EGY
103648,John,Thivolle,U,19801101,FRA
118495,Tetsuhiro,Yamamoto,U,19810807,JPN
118448,Regnier,Azevedo,R,19810926,BRA
109515,Gunter,Austerhuber,U,19840101,AUT
118240,Iverson,Barros,R,19820715,BRA
104278,Matt,Bocko,U,19831212,USA
104442,Alexandre,Bonatto,R,19841009,BRA
109185,Mauro,Commisso,U,19810123,ITA
118148,Ezequiel,Dequino,U,19820109,ARG
118333,Mario Alberto,De Leon,R,19820926,MEX
104755,Richard,Gasquet,R,19860618,FRA
109026,Rodrigo,Cataldi,U,19830926,BRA
118554,Sunday,Jegede,U,19841124,NGR
104185,Dusan,Karol,U,19830519,CZE
109238,Anton,Mavrin,U,19830108,UZB
118421,Phillip,Metz,U,19810413,USA
104308,Michal,Przysiezny,R,19840216,POL
108951,Leonardo,Ramirez,U,19831006,PER
104310,Benjamin,Rufer,U,19840219,SUI
109027,Jonathan,Sucupira,U,19831229,BRA
118207,Richard,Stano,U,19810527,SVK
103732,Phil,Stolt,U,19810312,USA
104285,Patrick,Schmolzer,U,19840111,AUT
104424,Go,Soeda,R,19840905,JPN
104534,Dudi,Sela,R,19850404,ISR
104195,Simone,Vagnozzi,R,19830530,ITA
104350,Alex,Vittur,U,19840411,ITA
103985,Raviv,Volkovitzky,U,19820422,ISR
104421,Martin,Vilarrubi,U,19840902,URU
103639,Brad,Weston,R,19801006,AUS
109047,Andre,Santos,U,19821116,BRA
123688,Anant,Sitaram,U,19830324,IND
104009,Rick,Schalkers,U,19820531,NED
104445,Jose Antonio,Sanchez De Luna,R,19841018,ESP
118437,Emanuel,Sinnot,U,19791025,ARG
104565,Hyun Joon,Suk,U,19850609,KOR
104184,Yong Bum,Seo,U,19830515,KOR
118603,Evaldo,Silva,U,19750516,BRA
109028,Mario,Toledo,U,19790127,USA
121356,Alexandru,Tanase,U,19830910,ROU
109585,Cagdas,Ulukan,U,19790404,TUR
118535,Federico,Uelstchi,U,19831120,ARG
104211,Roman,Valent,R,19830708,SUI
108646,Joseph,Victorino,U,19831110,PHI
104605,Adam,Vejmelka,U,19850915,CZE
104292,Izak,Van Der Merwe,R,19840126,RSA
118057,Billy,Wilkinson,U,19801023,USA
118392,Danny,Westerman,U,19800305,USA
104304,Stefan,Wiespeiner,R,19840210,AUT
125465,Lee Taylor,Walker,U,19820615,USA
109650,Ken,Whitaker,U,19591029,USA
103676,Michael,Yani,R,19801231,USA
118607,Se Yong,Yoon,R,19810121,KOR
109527,Francis William,Yoshimoto,U,19810914,BRA
104299,Hiu Tung,Yu,U,19840205,HKG
104175,Matija,Zgaga,U,19830430,SLO
109001,Trent,Aaron,R,19690626,USA
118306,Claudiu,Antonescu,U,19770929,ROU
104133,Ytai,Abougzir,U,19830222,USA
103760,Haluk,Akkoyun,U,19810425,TUR
123670,Arturo,Alagon Perez,R,19820116,ESP
103597,Mario,Alvarez,U,19800719,USA
125867,Duck Hwan,An,U,19800906,KOR
118227,Brad,Beinke,R,19771111,AUS
103417,Brian,Battistone,R,19790810,USA
118590,James,Betts,U,19780817,BAR
109080,Francisco,Bou Alameda,U,19790127,ESP
118395,Yevgeni,Bondarchuk,U,19810402,UKR
118362,Mitko,Blagoev,R,19790823,AUS
104112,Benjamin,Balleret,R,19830115,MON
118501,Federico,Barton Presa,R,19830323,MEX
118353,Axel,Bourrec,R,19780614,FRA
118356,Josselin,Barbot,R,19810525,FRA
104382,Markus,Bayer,U,19840612,GER
109649,Albert,Brice,U,19690212,USA
111273,Shannon,Bluhm,U,19800418,AUS
104248,Cyril,Baudin,U,19830921,FRA
104408,Teodor,Bolanu,U,19840723,ROU
104334,Alberto,Brizzi,R,19840326,ITA
109021,Aaron,Badart,U,19820917,USA
110834,Oscar,Blacutt,U,19690608,BOL
109583,Zachariah,Borges,U,19850122,BRA
108679,Jose,Bernard,U,19800717,DOM
104607,Tomas,Berdych,R,19850917,CZE
117520,Alejandro,Correa,U,19790205,ARG
118426,John,Chung,U,19710730,KOR
118286,Mikhail,Chaduneli,U,19800726,GEO
109143,James,Collieson,U,19770322,BER
111315,Joshua,Cohen,R,19840917,USA
118540,Patrick,Couprie,U,19810113,NED
104355,Lester,Cook,R,19840424,USA
108631,Wen Lung,Chang,U,19800710,TPE
109272,Michael,Calkins,U,19810901,USA
118425,Andrea,Caldarelli,U,19731224,ITA
104146,Jonathan,Chu,U,19830321,USA
118480,Marko,Cerenko,U,19790328,USA
103404,Juan Ignacio,Destefano,U,19790713,ARG
109275,Yann,Dupuy,U,19780420,FRA
109571,David,Demers,U,19810622,GER
104283,Minh Quan,Do,U,19840107,VIE
104314,Brian,Dabul,L,19840224,ARG
104109,Bart,De Gier,U,19830110,NED
123358,Erfan,Djahangiri,U,19790819,IRI
118829,Stephen,Donovan,U,19760702,USA
104209,Rainer,Eitzinger,R,19830628,AUT
104465,Martin,Emmrich,L,19841217,GER
104200,Juan Manuel,Elizondo,U,19830608,MEX
109126,Yusuke,Egawa,U,19820219,JPN
118417,Otar,Enukidze,U,19830308,GEO
103856,Juan,Ferrer,U,19810929,ARG
109604,Luca,Fereghino,U,19811119,ITA
109112,Florian,Grewe,R,19800425,GER
104354,Daniele,Giorgini,R,19840424,ITA
104134,Bastian,Gronefeld,U,19830223,GER
118234,Federico,Geromini,U,19830511,ARG
109508,Angel,Garcia Lopez,R,19810301,MEX
103364,Javier,Genaro Martinez,U,19790501,ESP
109664,Roger,Gubser,U,19821204,USA
118281,Alastair,Garland,U,19791111,GBR
104191,Ismar,Gorcic,U,19830522,BIH
103482,Robert,Gustafsson,U,19791218,SWE
118446,David,Goupil,U,19810416,FRA
109192,Gabriel,Out,U,19750614,NGR
104227,Augustin,Gensse,U,19830810,FRA
108670,Noujeim,Hakimi,U,19730512,ALG
118420,Philip,Horyna,R,19820315,SUI
118305,Tomas,Hajek,U,19800211,CZE
103665,Ryan,Haviland,U,19801212,USA
125470,Zachary,Held,U,19801007,USA
109570,Christian,Hark,U,19810430,GER
109216,Kevin,Hawke,U,19800204,USA
109073,Mirko,Ivanda,U,19811220,CRO
109191,Antonio,Issa Filho,U,19820209,BRA
104479,Sarvar,Ikramov,U,19850110,UZB
103275,Takeshi,Itoh,U,19781012,JPN
109725,Rico,Jacober,U,19750710,SUI
117575,Ilkka,Riikonen,U,19761109,FIN
118557,Gouram,Kostava,U,19750901,GEO
117502,Antonis,Kalaitzakis,R,19821215,GRE
109113,Roger,Krajcovic,U,19810919,HUN
103409,Byung Kook,Kang,U,19790721,KOR
111130,Martin,Kamermans,U,19820324,NED
109013,Kyle,Kliegerman,U,19790402,USA
109657,Edwin,Kerkhoven,U,19810212,NED
125866,Chang Hoon,Lee Sr,R,19790415,KOR
104139,Sebastian,Linda,U,19830228,GER
103453,Chul Hee,Lee,U,19791009,KOR
109620,Xavier,Luscan,U,19790911,FRA
104239,Diego,Lopez,U,19830907,ARG
111281,Marcin,Losinski,R,19810306,AUS
190033,Alexandre,Lichtchenko,U,19830630,RUS
104406,Naim,Lalji,U,19840723,GBR
109628,Carlos,Lettieri,U,19811127,BRA
104049,Gary,Lugassy,L,19820820,FRA
118612,Yong Beom,Ma,U,19761213,KOR
103795,James,May,U,19810617,GBR
110796,Noureddine,Mahmoudi,U,19730627,ALG
118155,Juan Carlos,Maldonado,U,19820919,MEX
109342,Lucas,Machado,U,19811116,BRA
104092,Jhonathan,Medina Alvarez,L,19821201,VEN
104232,Dusan,Mihailovic,U,19830824,SRB
109114,Richard,Maier,U,19791105,GER
118422,Jacobo,Moreno Moreno,U,19800509,ESP
109171,Andrei,Mazkun,U,19821025,RUS
109369,Gabriel,Montenegro,U,19771112,ARG
198661,Luis Felipe,Noriega,U,19830620,PER
104409,Florian,Nufer,U,19840724,GER
118309,Jiri,Novy,U,19801105,CZE
109345,Henner,Nehles,U,19790827,GER
104333,Atsuo,Ogawa,U,19840325,JPN
118487,Jose,Orozco,R,19831107,COL
103617,Travis,Parrott,R,19800816,USA
104643,Alexander,Pavlioutchenkov,U,19851203,RUS
103703,Nathan,Price,U,19810204,USA
118469,Iram,Peled,R,19830716,ISR
103886,Luis Antonio,Perez Perez,U,19811203,ESP
118600,Marcio,Petrone,U,19801001,BRA
117950,Royce,Ramey,U,19800204,USA
118194,Georgi,Revazishvili,R,19820503,GEO
104330,Rajeev,Ram,R,19840318,USA
109559,Jose Ignacio,Rodriguez,U,19840317,ESP
104431,Antonio,Ruiz Rosales,U,19840918,MEX
104680,Bruno,Rosa,U,19860214,BRA
109012,Claudio,Rizzo,U,19840123,ITA
104273,Edouard Roger,Vasselin,R,19831128,FRA
104224,Travis,Rettenmaier,R,19830806,USA
104383,Diogo,Rocha,U,19840614,POR
104438,Oscar,Rodriguez Sanchez,U,19841007,COL
102849,Marc,Silva,R,19760830,USA
118169,Gligorce,Sanev,R,19830504,MKD
117947,Matthew,Snyder,U,19780108,USA
117567,Aistis,Slajus,U,19811221,LTU
118168,Fabrizio,Sestini,U,19810805,ITA
118370,Daniele,Silvestre,U,19820415,ITA
104384,Pablo,Santos,R,19840615,ESP
104145,Vjekoslav,Skenderovic,U,19830320,CRO
102826,Muhammad,Khaliq Siddiq,U,19760704,KUW
103862,Michail,Elgin,R,19811014,RUS
104417,Robin,Soderling,R,19840814,SWE
103902,Jan,Mertl,R,19820103,CZE
104229,Yen Hsun,Lu,R,19830814,TPE
103925,Gabriel,Moraru,R,19820128,ROU
104203,Darko,Madjarovski,U,19830617,SRB
103848,Agustin,Tarantino,U,19810915,ARG
103957,Benjamin,Kohlloeffel,U,19820313,GER
103192,Ferran,Ventura,R,19780505,ESP
102622,Robert,Krause,U,19750714,RSA
103314,Josh,Goffi,R,19790124,BRA
103013,Jon,Wallmark,U,19770625,SWE
103666,Ilia,Kushev,U,19801213,BUL
104372,Alex,Bogdanovic,L,19840522,GBR
103825,Zsolt,Tatar,U,19810818,HUN
103845,Lesley,Joseph,U,19810914,USA
103622,Bo Ram,Cha,U,19800826,KOR
103269,Huntley,Montgomery,U,19781002,USA
103926,Daniel,Munoz De La Nava,L,19820129,ESP
104070,Jesse,Witten,R,19821015,USA
103667,Bernat Mas,Avellaneda,U,19801215,ESP
103827,Fabio,Colangelo,U,19810825,ITA
104338,Juan,Monaco,R,19840329,ARG
103978,Rabie,Chaki,U,19820414,MAR
104745,Rafael,Nadal,L,19860603,ESP
104420,Francisco,Neves,U,19840901,POR
104105,Pavel,Ivanov,R,19830101,RUS
104228,Guillem,Burniol,R,19830814,ESP
104115,Marc,Kimmich,R,19830121,AUS
104023,Nicolas,Renavand,R,19820625,FRA
104243,Oscar,Posada,U,19830912,VEN
104379,Todd,Reid,R,19840603,AUS
103935,Alexander,Brudermann,U,19820208,AUT
102676,Matthieu,Amgwerd,R,19751027,SUI
103653,Jasper,Smit,R,19801117,NED
103851,Conor,Niland,R,19810919,IRL
104178,Max,Raditschnigg,U,19830506,AUT
104252,Florian,Mayer,R,19831005,GER
104120,Peter,Capkovic,U,19830201,SVK
103517,Andreas,Maroldt,U,19800228,GER
104164,Marco,Pedrini,U,19830419,ITA
102990,Leif,Meineke,U,19770513,GER
104542,Jo Wilfried,Tsonga,R,19850417,FRA
103375,Patrick,Mayr,U,19790521,AUT
103865,Prima,Simpatiaji,U,19811016,INA
103801,Marc,Steger,U,19810704,FRA
104635,Robert,Smeets,L,19851110,AUS
104503,Guillermo,Hormazabal,U,19850219,CHI
104638,Nestor,Briceno,U,19851117,USA
104121,Tobias,Summerer,R,19830201,GER
104235,Matwe,Middelkoop,R,19830903,NED
104286,Vishal,Punna,U,19840114,IND
104072,Roy,Sichel,U,19821016,ISR
104031,Alexander,Markin,U,19820706,RUS
103879,Hector,Almada,U,19811122,MEX
101996,David,Mullins,R,19711214,IRL
104401,Jaco,Mathew,U,19840715,IND
104719,Marcel,Granollers,R,19860412,ESP
102317,Alexei,Ageev,U,19740127,RUS
104535,Daniel,Garza,R,19850408,MEX
104138,Henry,Adjei Darko,U,19830228,GHA
104455,Daniel,Lustig,R,19841125,CZE
104036,Simon,Rea,U,19820718,NZL
104084,Carlos,Poch Gradin,L,19821109,ESP
108538,XXXXXXX,Khalfan K735,U,,QAT
104456,Colin,Ebelthite,R,19841127,AUS
104727,Nikolai,Soloviev,U,19860504,RUS
104475,Alexei,Ivanov,U,19850105,RUS
104599,Matias,De Genaro,U,19850826,ARG
104495,Florin,Mergea,R,19850126,ROU
103489,Nathan,Zeder,U,19800105,USA
103456,Marc Rene,Burger,U,19791013,GER
104464,Abdul,Mumin Babalola,U,19841215,NGR
104378,Yordan,Kanev,U,19840531,BUL
104294,Hao,Lu,R,19840130,CHN
104233,Frederik,Nielsen,R,19830827,DEN
111129,Mark,Kovacs,U,19800211,AUS
104506,David,Brewer,U,19850224,GBR
103889,Christian,Groh,U,19811210,GER
104140,Dawid,Olejniczak,R,19830301,POL
117966,Ronald,Rugimbana,U,19770622,TAN
104453,Michael,Ryderstedt,L,19841112,SWE
104062,Alejandro,Vargas Aboy,U,19820922,ESP
104327,Steve,Darcis,R,19840313,BEL
103607,Victor,Estrella,R,19800802,DOM
118348,Arnaud,Le Cloerec,U,19820917,FRA
104003,Victor,Crivoi,R,19820525,ROU
104593,Daniel,Gimeno Traver,R,19850807,ESP
104291,Malek,Jaziri,R,19840120,TUN
118386,Jacopo,Tezza,U,19810201,ITA
109200,Mark,Van Elden,U,,AUS
118673,Luca,Casanova,U,19771019,ITA
103742,Diego,Cristin,U,19810405,ARG
104260,Johny,De Leon,U,19831017,ECU
111310,Ivan,Stelko,R,19841130,CRO
104575,Jochen,Matschke,U,19850705,GER
109376,Stephane,Courtade,U,,FRA
101397,Yann,Drieux,R,19670914,FRA
104052,Giulio,Di Meo,U,19820828,ITA
104429,Kean,Feeder,U,19840914,USA
103783,Rickard,Holmstrom,L,19810525,SWE
104504,Ross,Hutchins,R,19850222,GBR
118663,Sebastien,Kosak,U,19820511,FRA
104059,Rasmus,Norby,R,19820910,DEN
117529,Jose Manuel,Roman Gomez,U,19770920,ESP
103606,Henry,Beam,U,19800802,USA
103922,Marcos Conde,Jackson,U,19820124,ESP
104500,Somdev,Devvarman,R,19850213,IND
104691,Filippo,Figliomeni,U,19860304,ITA
118555,Ibrahim,Kabiru,U,19791227,NGR
106995,Felipe,Lemos,U,,BRA
118907,Moti,Maaravi,U,19821025,ISR
108901,Zibusiso,Ncube,U,19781031,ZIM
104162,Deniss,Pavlovs,U,19830415,LAT
118373,Aaron,Ramos,U,19760314,MEX
103469,Casey,Smith,U,19791111,USA
104529,David,Villanueva Perez,U,19850329,ESP
118593,Rafael,Abreu,U,19840229,VEN
104676,Andreas,Beck,L,19860205,GER
104251,Ti,Chen,R,19831003,TPE
103968,Riccardo,Desto,U,19820328,ITA
103307,Matt,Daly,U,19790113,USA
104439,Vadim,Davletshin,U,19841007,RUS
104153,Heinrich,Heyl,U,19830401,RSA
104515,Mathieu,Montcourt,R,19850304,FRA
103725,Luis Ernesto,Peon,U,19810303,MEX
103427,Yew Ming,Si,U,19790824,MAS
104329,Andrei,Somov,U,19840318,RUS
111482,Gerald,Bremond,U,19840303,FRA
118903,Alexis,Araya,U,19831222,CHI
103740,Roger,Anderson,U,19810326,RSA
108691,Khalid,Al Nabhani,U,19820902,OMA
104592,Ilija,Bozoljac,R,19850802,SRB
104620,Simone,Bolelli,R,19851008,ITA
104306,Ivan,Bjelica,U,19840215,SRB
104532,Jose,Checa Calvo,L,19850402,ESP
