first_name,last_name,hand,birth_date,country_code
Gregory,Howe,R,19711107.0,GBR
Lei,Gao,U,19881012.0,CHN
Shuang Qiang,Liang,U,19850118.0,CHN
Ming,Li,U,19850215.0,CHN
Hui,Zhang,U,19841110.0,CHN
Grant,Ive,R,19910218.0,RSA
Hendrik,Coertzen,R,19900812.0,RSA
Mbonisi,Ndimande,R,19910529.0,ZIM
Taylor,Fogleman,U,19870617.0,USA
Gunnar,Hildebrandt,U,,GER
Jan Henrik,Langhorst,U,19820913.0,GER
Antoine,Feret,U,19900409.0,FRA
Gael,Particelli,U,19871126.0,FRA
Herve,Karcher,U,19750809.0,FRA
Jonathan,Laubut,U,,FRA
Whit,Livingston,R,19830917.0,USA
Gregory,Espinosa,L,19870921.0,FRA
Patrick,Gamauf,R,19860212.0,AUT
Pongsiri,Niroj,U,19820917.0,THA
Pitchaya,Limpimprorh,R,19890314.0,THA
Rewat,Kitprasertsakul,U,,THA
Vorachit,Runglertmaneepong,R,19900213.0,THA
Pongsatorn,Benjamas,R,19890405.0,THA
Deivids,Juksa,R,19901221.0,LAT
Oliver,Borsos,U,19900916.0,HUN
Andrey,Yakovlev,R,19920818.0,RUS
Dmitri,Marfinsky,L,19890826.0,RUS
Beka,Komakhidze,R,19870906.0,RUS
Svyatoslav,Knyazev,U,19921018.0,RUS
Irakli,Marutian,R,19910313.0,RUS
Jack,Anton,R,19910925.0,USA
Kevin,King,U,19910228.0,USA
Drake,Bernstein,R,19890828.0,USA
Alfredo,Krywacz,R,19850912.0,BRA
Wil,Spencer,U,19890908.0,USA
Gabriel,Townes,R,19920402.0,USA
Erik,Graves,L,19790817.0,USA
Josip,Brkic,U,19880627.0,BIH
Joe,Epkey,U,19840601.0,USA
Paul,Rose,U,,USA
Jonathan,Tragardh,R,19860403.0,USA
Dan,Lempa,R,19790510.0,USA
Marc,Powers,R,19900710.0,USA
Kirill,Kasyanov,R,19890925.0,USA
Ryan,Lipman,U,19901010.0,USA
Emanuel,Fraitzl,U,19870716.0,GER
Mohamed Nazim,Khan,U,19930627.0,MAS
Khevan,Somasundram,U,,MAS
Kanagaraj,Balakrishnan,R,19880118.0,MAS
Holger,Zuehlsdorff Pavlovic,U,19790120.0,GER
Philippe,Brand,L,19880406.0,NED
John,Valenti,R,19761014.0,USA
Tristan,Gabriel,U,19860604.0,FRA
Marek,Mrozek,R,19880331.0,POL
Piotr,Cialkowski,U,19870921.0,POL
Piotr,Dilaj,R,,POL
Pawel,Dilaj,R,,POL
Tomasz,Kryzszkowski,R,19880406.0,POL
Scott,Sears,R,19900830.0,GBR
Nick,Cavaday,R,19860514.0,GBR
Junior,Ore,U,19920908.0,USA
Alexander,Nonnekes,R,19840512.0,NED
Kevin,Lietar,U,,FRA
Wouter,Standaart,R,19760813.0,NED
Jurgen,Gundera,U,19820520.0,AUT
Hunter,Harrington,R,19930625.0,USA
Phassawit,Burapharitta,U,19921224.0,THA
Dan,Chuntraruk,U,19851227.0,THA
Adirek,Kundarnpinitvon,U,19920809.0,THA
Neishit,Vakil,R,19881014.0,IND
Christopher,Marquis,R,19910613.0,IND
Akash,Gujrati,U,,IND
Harry,Cicma,U,,USA
David,Nylen,R,19830202.0,SWE
David,Nord,U,19870208.0,SWE
Arvid,Puranen,U,19840527.0,SWE
Henrik,Soderberg,U,19810216.0,SWE
Arnau,Sanz Sanz,U,19920629.0,ESP
Henry,Steer,U,19921116.0,USA
Andrew,Adams,U,19930318.0,USA
Tobias,Hinzmann,U,19821222.0,GER
Aviruth,Phaphui,U,19930131.0,THA
Ibrahim,Fetov,U,19880429.0,SUI
Riad,Sawas,U,,GER
Bastian,Grundler,U,,GER
Slobodan,Mavrenski,R,,SUI
Wojciech,Starakiewicz,U,19881011.0,POL
Slawomir,Szeremeta,U,,POL
Michal,Wlodarczyk,U,19851125.0,POL
Filip,Rams,R,19890613.0,POL
Ziad,Sultan,U,19930607.0,KUW
Fred,Simonsson,R,19941127.0,SWE
Luca,Schena,U,19830107.0,SUI
Raphael,Mori,U,,SUI
Jens,Hauser,R,19930115.0,SUI
Robert,Quentin,R,,FRA
Patrick,Ofner,R,19930506.0,AUT
Dennis,Novak,R,19930828.0,AUT
Juan,Lopez Vico,U,19890104.0,ESP
Ignacio,Carbonell,U,,ESP
Alen,Bisevac,U,19890217.0,AUT
Antoni,Gomez,U,19890522.0,ESP
Vitor,Requiao,U,19880625.0,BRA
Javier,Peris,U,,ESP
Jonas,Berg,U,19840516.0,SWE
Rasmus,Moller,U,19881228.0,DEN
Otto,Sauer,U,19890306.0,SWE
Robin,Fahgen,R,19860323.0,SWE
Mark,De Jong,R,19870220.0,NED
Patrik,Fischer,U,19850807.0,SUI
Willem,Hornikx,R,19821012.0,NED
Iain,Atkinson,R,19881002.0,GBR
Neven,Krivokuca,L,19950915.0,CRO
Elmar,Ejupovic,R,19930201.0,BIH
Fabian,Schmid,R,,GER
Geert Jan,Van Dijken,U,,NED
Armin,Hirner,R,19891223.0,AUT
Agustin,Gonzalez,U,19931221.0,URU
Israel,Sevilla,U,,ESP
Christian,Schultz,U,19901117.0,USA
Jamie,Gresh,R,19800226.0,USA
Anders,Lindstrom,U,19880522.0,SWE
Jonas Pontus,Norberg,U,19860901.0,SWE
Jeffrey,Mira Svensson,U,19910226.0,SWE
Ye,Dunbar,U,19880314.0,CHN
Pascal,Benz,R,19900112.0,GER
Wan Abdul,Muiz Aziz,R,19950207.0,MAS
Ahmed Deedat,Abdul Razak,R,19950618.0,MAS
Joe,Bates,R,19821221.0,USA
Matthew,Allare,U,19890319.0,USA
Marcin,Kosakowski,U,19801204.0,USA
Clay,Thompson,R,19920504.0,USA
Tassilo,Schmid,U,19920226.0,GER
Christopher,Dekker,R,19871013.0,NED
Benedikt,Eger,R,19891208.0,GER
Robert,Khoury,R,19880401.0,USA
Jt,Sundling,U,19910116.0,USA
Richard,Johnson,U,19860304.0,USA
Thomas,Liversage,U,19860524.0,RSA
Erik,Moberg,R,19920323.0,SWE
Jesper,Cederlind,R,19920227.0,SWE
Claudio,Rivera,R,19920628.0,SWE
Filip,Bergevi,R,,SWE
Patrick,Frandji,U,19881206.0,USA
Arthur,Beavis,R,19870107.0,USA
Anthony,Assal,U,19920602.0,USA
Niwat,Weawboot,U,,THA
Pongphun,Chimdee,U,19881111.0,THA
Pitichart,Chokchaijaroen,U,19860114.0,THA
Sornsakol,Supakit,U,19830225.0,THA
Bijan,Hejazi,U,19871116.0,USA
Darrin,Cohen,U,19830921.0,USA
Pablo,Pires De Almeida,R,19820907.0,USA
Jordan,Kepler,U,19910802.0,USA
Gonzalo,Urruticoechea,U,19930726.0,CHI
Osvaldo,Aguirre,U,19860312.0,CHI
Alvaro,Cajigal,R,19920130.0,ESP
Mohamed Nazim,Saber,R,19870904.0,MAR
Ali,El Alaoui,R,19860221.0,MAR
Hamza,Aglaib,U,19900310.0,MAR
Sydney,Jim,R,19830624.0,USA
Pier Marco,Pieracciani,U,19870611.0,BRA
Helio,Sileman,U,19800528.0,BRA
Marcelo,Michelucci,U,19880329.0,BRA
Jorge,Vazquez Catoira,U,19851009.0,ESP
Bogdan,Andrii,R,19890630.0,ROU
Jose Gerardo,Meza,R,19910403.0,MEX
Daniel,Whitehead,U,19901116.0,USA
Ben,Chen,U,19910107.0,USA
Daniel,Mccall,U,19930209.0,USA
Martin,Colenbrander,U,19880908.0,NZL
Luis Ignacio,Morales,U,19910806.0,CHI
Julien,Carsuzaa,U,19861208.0,FRA
El Mehdi,Wasfy,L,19890810.0,MAR
Hugo,Anao,U,,POR
Jose Pedro,Silva,U,19830619.0,POR
Miguel,Almeida,R,19920629.0,POR
Tom,Krug,U,,GER
Ahmed,Abdrabuh,R,19850523.0,SYR
Aleksandr,Mityaev,U,19740202.0,RUS
Gd,Jones,R,19860401.0,NZL
Finn,Tearney,R,19900927.0,NZL
Jaber,Nouh,U,,QAT
Amer,Mezri,U,,QAT
Moussa,Shanan,U,,QAT
Philippe,Schneider,R,19881215.0,GER
Joao,Fernandes,U,19870403.0,POR
Renato,Assad,U,19921003.0,BRA
Diogo,Soares,L,19910407.0,POR
Francisco,Ramos,R,19930325.0,POR
Sam,Gould,U,19890503.0,NZL
Rodrigo,Carvalho,R,19910626.0,POR
Joao,Silverio,R,19890604.0,POR
Andre,Caiado,U,19910725.0,POR
Arnaud,Agniel,U,19820123.0,FRA
Troy,Gillham,R,19820306.0,AUS
Hashim,Abdal,L,19891126.0,KUW
Saad,Benkirane,R,19890426.0,MAR
Badr,Bouabdellah,R,,MAR
Ahmed,Moumni,U,19881101.0,MAR
Omar,Aboushalam,U,,MAR
Ahmad,Rabeea,U,,KUW
Hamad Abbas,Ismail,U,19900804.0,UAE
Luca George,Tatomir,R,19950821.0,ROU
Andrei,Cociasu,R,19920710.0,ROU
Mihai,Badescu,U,19801110.0,ROU
Mihaita Daniel,Damian,R,,ROU
Catalin Petre,Nedelescu,L,19910627.0,ROU
Tudor,Sulea,R,19940424.0,ROU
Emiliano,Garcia Blanksman,U,19870714.0,ARG
Francisco,Olivares,U,19880104.0,CHI
David,Veliz Lepe,R,19850612.0,CHI
Angel,Torres,U,19900222.0,CHI
Naveen,Sai,U,,IND
Valentin,Mihai,U,19910210.0,ROU
Hidekazu,Ina,R,19680426.0,JPN
Viorel Catalin,Ciobanu,R,19810317.0,ROU
Thomas Cristian,Hodel,R,19880817.0,ROU
Daniel,Puttkammer,U,,GER
Andreas,Gremelmayr,L,19840615.0,GER
Shahbaaz,Khan,R,19920704.0,IND
Colt,Gaston,U,19850119.0,USA
Jarryd,Chaplin,R,19920413.0,AUS
Valentin,Palas,R,19871111.0,ROU
Tudor,Dumitrescu,R,19890714.0,ROU
Vlad Cristian,Smighelschi,U,19891012.0,ROU
Ioan,Farcas,U,19910327.0,ROU
Sergiu,Margarit,R,19910117.0,ROU
Adnan,Al Mahmoud,R,19880606.0,ROU
Tomislav,Gregurovic,U,19920412.0,CRO
Marko,Lovrinovic,L,19910405.0,CRO
Ivan,Blazevic,R,19910815.0,CRO
Ivan,Turudic,R,19910619.0,CRO
Hamad,Al Mulla,U,19920816.0,QAT
Amir,El Bayoumy,U,,EGY
John,Lamble,U,19920331.0,USA
Filippo,Sassi,U,19820426.0,ITA
Ramy,Labna,R,19911118.0,EGY
Mubarak,Zaid,U,,QAT
Mohammed,Reda,U,19940422.0,KUW
Facundo,Lugones,R,19920706.0,ARG
Ashok,Narayana,U,,USA
Stuart,Kenyon,U,,USA
Nikola,Milojevic,U,19950619.0,SRB
Joe,Salisbury,U,19920420.0,GBR
Eric,Johnson,R,19930217.0,USA
Sebastian,Fanselow,U,19911230.0,GER
Vicente,Bronstein,U,19940811.0,CHI
Daniele,Chiurulli,R,19910801.0,ITA
David,Vega Hernandez,R,19940623.0,ESP
Davide,Garzotti,U,19880316.0,ITA
Xiao,Qi,U,19880530.0,CHN
Jacob,Grills,U,19950618.0,AUS
Ben,Mclachlan,R,19920510.0,NZL
Jaime Ignacio,Bueno Tapia,R,19950124.0,CHI
Sergio,Monges,U,19920507.0,PER
Patrick,Daciek,U,19900309.0,USA
Alan,Kohen,R,19930420.0,ARG
Aoxiong,Wang,R,19950509.0,CHN
Jaime Ignacio,Arriaga,U,19851219.0,MEX
Robert,Wright,R,,USA
Andres,Guzman,R,,ECU
Marcelo,Junqueira,R,19790508.0,BRA
Fabio,Campos,R,19800811.0,BRA
Hufu,Wang,U,19910923.0,CHN
Kai,Becker,R,,GER
Jatin,Dahiya,U,19920929.0,IND
Daichi,Kato,U,19900813.0,JPN
Issei,Okamura,U,19920526.0,JPN
Marcelo,Zormann Da Silva,R,19960610.0,BRA
Tejas,Chaukulkar,R,19891024.0,IND
Felipe,Frias,U,19940228.0,BRA
Juan Cruz,Estevarena,U,19940913.0,ARG
Joao Lucas,Magalhaes Hueb De Menezes,R,19961217.0,BRA
Jonny,Omara,R,19950302.0,GBR
Joshua,Ward Hibbert,R,19940125.0,GBR
Vasilly,Kazhera,U,19820129.0,BLR
Djamel,Boudjemline,U,19590918.0,ALG
Yassine,Amier,U,19620228.0,ALG
Kamel,Harrad,U,19610714.0,ALG
Philippe,Koffi,U,19681120.0,CIV
Antoine,Beugre,U,19661230.0,CIV
Abdel,Halem Azzi,U,19581223.0,ALG
Jose,Garcia Requena,U,19550723.0,ESP
Sebti,Bounaib,U,19491213.0,ALG
Moussa,Said,U,19520321.0,ALG
Fouad Kamel,Boudjemline,U,19530520.0,ALG
Hocine,Younes,U,19480514.0,ALG
Mustapha,Dislam,U,19570219.0,MAR
Jerome,Seguin,U,19691028.0,MON
Sadri,Gueche,U,19690315.0,ALG
Noureddine,Mahmoudi,U,19730627.0,ALG
Adel,Brahim,U,19680703.0,TUN
Elias,Bramly,U,19630719.0,TUN
Colon,Nunez,U,19550408.0,ECU
Fabian,Barriola,U,19500221.0,URU
Gustavo,Stapf,U,19511008.0,URU
Jason,Van Kerckhoven,U,,ARG
Mario,Laborde,U,19551018.0,URU
Jon Erik,Ross,U,19430907.0,NOR
Finn,Dag Jagge,U,19360504.0,NOR
Terje,Persson,U,19540108.0,NOR
Jimmy,Taker,U,19620430.0,BAR
Bernard,Frost,U,19660622.0,BAR
Sean,Cartwright,U,19640521.0,BAH
Lionel,Eli,U,19600810.0,BAR
Carlos Roberto,Paez,U,19720621.0,CRC
Alexander,Schad,U,19710318.0,DOM
Rafael,Moreno,U,19600716.0,DOM
Gavaskar,Williams,U,19711026.0,ECA
Vernon,Lewis,U,19651030.0,ECA
Valerio,Boccito,U,19660115.0,VEN
Ifthekar,Sardar,U,19621010.0,BAN
Shovon,Jamaly,U,19680118.0,BAN
Ali,Kadhim,U,,IRQ
Mahtabur,Rahman,U,19580706.0,BAN
Kadhim,Kadhim,U,,IRQ
Faisal,Rahman,U,19690421.0,BAN
Usman,Rahim,U,19720918.0,PAK
Shibu,Lal,U,19730428.0,BAN
Hira Lal,Rahman,U,19710121.0,BAN
Asaf,Raja,U,19731115.0,PAK
Sunny,Liu,U,19690307.0,SIN
Wai Yaw,Liu,U,19641222.0,SIN
Barunur Rashid,Bhuiyan,U,19560217.0,BAN
Chee Leong,Wong,U,19720829.0,SIN
Dishan,Herath,U,19740421.0,SRI
Faisal,Syed Haq,U,19761011.0,BAN
Huang Jung,Hsu,U,19550517.0,TPE
Oscar,Blacutt,U,19690608.0,BOL
Adrian,Clarke,U,19560712.0,BAR
Richard,Taylor,U,19680324.0,BAR
Craig,Smith,U,19630803.0,BAR
Erik,Ulleberg,U,19500913.0,NOR
Yaman,Esin,U,,TUR
Tomas,Rodriguez Sanchez,U,,CUB
Hervoje,Eterovic,U,19660115.0,BOL
Ramiro Gonzalo,Benavides Saravia,U,19470130.0,BOL
Alexander,Zalesky,U,,BOL
Luis Alberto,Olmedo,U,19500804.0,PER
Christian,Hohnhold,U,19590410.0,PER
John,Maginley,U,19600113.0,CAR
Luis Arturo,Gonzalez,U,19641025.0,COL
Marcos,Braga,U,19600806.0,BRA
Luis Augusto,Garcia,U,,MEX
Roberto,Vaz Carvalhaes,U,19531025.0,BRA
Mohammed Ahmed,Saleh,U,19720709.0,BRN
Umesha,Wallooppillai,U,19720917.0,SRI
Nader Abdul,Ali,U,19730714.0,BRN
Malik Sanjaya,Wijemanne,U,19710310.0,SRI
Dawood,Dawoodian,U,19630103.0,SYR
Abdul Rahman,Shehab,R,19710321.0,BRN
Samer,Mourad,U,19580623.0,SYR
Phivos,Zachariades,U,19580825.0,CYP
Milen,Yanakiev,U,19680625.0,BUL
Kiril,Yashmakov,U,19460129.0,BUL
Ljuben,Genov,U,19450902.0,BUL
Stojan,Velev,U,19480218.0,BUL
Anatol,Navrotchi,U,19490601.0,LUX
Matei,Pampoulov,U,19490429.0,BUL
Fernand,Claude,U,19520509.0,LUX
Christopher,Gatt,U,19660804.0,MLT
Anders,Haseth,U,19680914.0,NOR
Alioune,Toure,U,19660622.0,SEN
Marian,Lazarov,U,19621018.0,BUL
Francois,Godbout,U,19380410.0,CAN
Francisco,Arrellaga,U,19611111.0,PAR
Abraham,Sojo,U,19550721.0,VEN
Compton,Russell,U,,CAR
Crepin,Ossombi,U,19691117.0,CGO
Christian,Bemba,U,19671122.0,CGO
Norbert,Oduor,U,19640430.0,KEN
Alberto,Jimenez,U,,COL
Noel,Rutherford,U,19650401.0,JAM
Alberto,Laborde,U,19521005.0,URU
Wei,You,U,19621107.0,CHN
Shu Hua,Liu,U,19621023.0,CHN
Kelvin,Ng,U,19631226.0,HKG
Xiao Cheng,Liu,U,19690415.0,CHN
Shi Qin,Li,U,,CHN
Fan,Zhang,U,19621101.0,CHN
Frank,Sebaratnam,U,19540819.0,SRI
Arjun,Perera,U,19620614.0,SRI
Jean Jacques,Kouassi,U,19711223.0,CIV
Yann,Auzoux,U,19720515.0,CMR
Lionel,Kemajou,U,19700704.0,CMR
Joseph,Oyebog,U,19710813.0,CMR
Katore,Agnamba,U,19710819.0,TOG
Mensah,Gbeboume,U,19740915.0,TOG
Koko,Kunkel,U,19650218.0,TOG
Abdel Majid,Soudani,U,19590413.0,TUN
Hassan,Soudani,U,19630129.0,TUN
Greig,Rodger,U,19650331.0,ZIM
Clive,Wilson,U,19630425.0,ZIM
Rashid,Hassan,U,19750316.0,ZIM
Jean Yves,Job,U,,CMR
Samson,Ahinakwa,U,,GHA
Khaled,Ezankouli,U,19700212.0,LBA
Zacharie,Moungnol,U,,CMR
Abdul Hakim,Jteli,U,,LBA
Fred,Kangwa,U,19621116.0,ZAM
Luc,Ondobo,U,19721110.0,CMR
Pierre,Moudourou,U,19710615.0,CMR
Jerry,Williams,U,19620929.0,ECA
Fabio,Sical,U,19590427.0,GUA
Ismail,Sauce,U,19511106.0,VEN
Kenneth Thome,Bolanos,R,19681101.0,CRC
Wilfredo Henry,Torriente,U,19620126.0,CUB
Marinos,Baghdatis,U,19770421.0,CYP
Robert,Dolan,U,19620524.0,IRL
Loucas,Christophides,U,19680501.0,CYP
Neoclis,Neocleous,U,19700829.0,CYP
Carl Edvard,Hedelund,U,19410314.0,DEN
Knud Erik,Nielsen,U,19420406.0,DEN
Finn,Christensen,U,19560413.0,DEN
Kasper,Rud,U,19470807.0,DEN
Pavlos,Mamasis,U,,GRE
Albert,Viviani,U,,MON
Erik,Melander,U,19450709.0,NOR
Carlos,Chavez,U,19631121.0,GUA
Orville,Adams,U,19610627.0,TRI
Mark,Webster,U,19620106.0,TRI
Ricardo,Pazmino,U,19590401.0,ECU
Julio,Moros,U,,VEN
Salvador,Colvee,U,19680419.0,VEN
Ferenc,Zentai,U,19630321.0,HUN
Stefan,Kinsch,U,19641219.0,LUX
Denis,Galea,U,19630222.0,MLT
Moataz,El Sonbol,U,19361224.0,EGY
Frithjof,Prydz,U,19430715.0,NOR
Abdel Gawad,Mohammed,U,19540129.0,EGY
Sergio,Cruz,U,19540831.0,POR
Jose,Vilela,U,19510703.0,POR
Luis Felipe,Silva,U,19540606.0,POR
Manuel,De Sousa,U,19580517.0,POR
Miloud,Doumbia,U,19561016.0,SEN
Karim,Afifi,U,19730410.0,EGY
Hichem,Bramly,U,19690117.0,TUN
Adel,Lahdhiri,U,19730227.0,TUN
Bassel,Rahmy,U,19720507.0,EGY
Jacques,Vincileoni,U,19600510.0,MON
Thorvald,Moe,U,19391004.0,NOR
Frank,Saloman,U,19421210.0,RHO
Athanasios,Anastopoulos,U,19580205.0,GRE
Meir,Wertheimer,U,19551103.0,ISR
Kristian,Tammivuori,U,19480205.0,FIN
Pekka,Petersen Dyggve,U,19430928.0,FIN
Alfredo,Vaz Pinto,U,19390402.0,POR
Tarmo,Jokinen,U,19461103.0,FIN
Joao,Lagos,U,19440901.0,POR
Heikki,Hedman,U,19400425.0,FIN
Sergei,Leonyuk,U,19600403.0,URS
Peter,Jackson,U,19340922.0,IRL
Viorel,Sotiriu,U,,ROU
Jan Munch,Soegaard,U,19570813.0,NOR
Kenneth,Dowuona,U,19730303.0,GHA
Emmanuel,Paddi,U,19641123.0,GHA
Midodji,Segbeaya,U,19550610.0,TOG
Ioannis,Kabakoglou,U,19700131.0,GRE
Periclis,Gavrilidis,U,19540514.0,GRE
Epaminondas,Argyriou,U,19440101.0,GRE
Shoukry,Srourian,U,19570402.0,SYR
Ioannis,Rigas,U,19640213.0,GRE
Selim Ben,Hadjali,U,19701114.0,TUN
Bulent,Altinkaya,U,19530129.0,TUR
Ali,Al Zubaidi,U,,IRQ
Youssef,Hassan,L,,IRQ
Kian Wah,Yeo,U,,MAS
Khairuddin,Baharom,U,,MAS
Mulari,Dharan,U,19640628.0,MAS
Andy,Brothers,U,19640201.0,HKG
Ody,Gabriel,U,19540722.0,PHI
Chi Yuen,Pang,U,19410117.0,HKG
Albert,Teo,U,19620714.0,SIN
Mahader,Hassan,U,19570126.0,SIN
Melvin,Pereira,U,19630131.0,SIN
Paul,Bailey,U,19651204.0,HKG
Sombat,Uamongkol,U,,THA
Hadiman,Hadiman,U,19501129.0,INA
Selvarajoo,Selvarajoo,U,,MAS
Rudy,Foo,U,19640103.0,MAS
Inam,Ul Haq,U,19581119.0,PAK
Saeed,Meer,U,19471125.0,PAK
Islam,Ul Haq,U,19620615.0,PAK
Ludi,Wijono,U,19550615.0,INA
Rodrigo,Rafael,U,19600301.0,PHI
Jaidip,Mukerjea,U,19420421.0,IND
Senaka,Kumara,U,,SRI
Shiv Prakash,Misra,U,19420224.0,IND
Rupert,Ferdinands,U,,SRI
Suresh,Melvani,U,19490208.0,SRI
Bernard,Pinto,U,19280804.0,SRI
Ranjan,Wattegedera,U,,SRI
Neville,Senaratne,U,,SRI
Hussain,Akbari,U,,IRI
Yehoshua,Shalem,U,19440801.0,ISR
Emad Abou,Hamdeh,U,19691130.0,JOR
Hani,Al Ali,U,19641102.0,JOR
Paul,Hoffmann,U,19631007.0,LUX
Eric,Carlier,U,,MON
Peter,Hannon,U,19600801.0,IRL
William,Brown,U,,IRL
Thomas,Randby,U,19581112.0,NOR
John Erik,Rustad,U,19591228.0,NOR
Arsenio,Marta,U,19570724.0,POR
Theo,Storck,U,19481018.0,LUX
Ron,Lehrner,U,19520820.0,ISR
Eleazar,Davidman,U,19361209.0,ISR
Olivio,Silva,U,19440223.0,POR
Andres,Vatrican,U,,MON
Francisco,Truchi,U,19430118.0,MON
Alain,Manigley,U,,MON
Czeslaw,Dobrowolski,U,19500117.0,POL
Henrik,Drzymalski,U,19470612.0,POL
Ivan,Du Pasquier,U,19611123.0,SUI
Khaled,Ashkanani,U,19650322.0,KUW
Eyad,Shahadeh,U,19650406.0,JOR
Khaled,Al Foudari,U,19720421.0,KUW
Aymen Ibrahim,Al Ashwak,U,19700617.0,KUW
Abdullah,Al Khalil,U,19510216.0,JOR
Aymen Abou,Jaber,U,19700518.0,JOR
Ka Vhei,Kam,U,19710623.0,MAS
Furat,Hammadi,U,19720609.0,JOR
Mohammed Rahizam,Abdul Rahim,U,19660820.0,MAS
Saleh,Bushnaq,U,19641219.0,JOR
Laith,Azzouni,U,19771115.0,JOR
Derek,Yong,U,19770618.0,SIN
Anthony,Navarrosa,U,19691101.0,PHI
Kiyoshi,Tanabe,U,19480422.0,JPN
Chi Yuan,Lin,U,,TPE
Fu Shun,Tang,U,19410930.0,TPE
Den Wen,Lin,U,19521021.0,TPE
Selim,Rana,U,,KEN
Yemisi,Allan,U,,NGR
Yashvin,Shretta,U,,KEN
Garth,Thomson,U,19680624.0,ZIM
Doo Hwan,Kim,U,19420212.0,KOR
Yong Ho,Chung,U,19431214.0,KOR
Sung Bae,Kim,U,19481010.0,KOR
Bong Suk,Kim,U,19530726.0,KOR
Khalid Hussain,Fitiani,U,19540602.0,KSA
Tawfik,Al Ibrahim,U,19760701.0,KSA
Lasith,Dissanayake,U,19750311.0,SRI
Tareq,Hadeed,U,19741021.0,KUW
Abdullah,Al Mahmeed,U,19740306.0,KUW
Abdel Monem,Bornaz,U,,LBA
Saad,El Ragig,U,,LBA
Khoder,Issa,U,,LIB
Ahmed,Ben Omar,U,,MAR
Samir,El Khoury,U,19310623.0,LIB
Mohammed Chinois,El Achraoui,U,,MAR
Najdo Abou,Hassoun,U,,LIB
Hasan,Ozdemir,U,,TUR
Marcos,Klensch,U,,LUX
Michel,Borfiga,U,,MON
Christian,Collange,U,19670608.0,MON
Thierry,Neiens,U,19740602.0,LUX
Thierry,Brasseur,U,,LUX
Frank,Baden,U,19390410.0,LUX
Nils,Elvik,U,19450129.0,NOR
Mike,Van Kauvenbergh,U,19670425.0,LUX
Alphonse,Neu,U,,LUX
Anthony,Mills,U,19751018.0,LUX
Witold,Meres,U,19500412.0,POL
Mehdi,Ben Ismail,U,19720308.0,TUN
Hatem,Debbeche,U,19690211.0,TUN
Roy,Anchant,U,,MAS
Abdul Rahman,Ramlal,U,,MAS
Sultan Aman,Azman,U,,MAS
Billy,Yap,U,,MAS
Chin Chuan,Chow,U,19640826.0,MAS
Suresh,Menon,U,,MAS
Ponkaphan,Phisaimongket,U,,THA
Fabio,Mionbet,U,19620215.0,VEN
Patrick,Landau,U,,MON
Nagy,Kabaz,U,19640405.0,SEN
Rene,Ruzic,U,19190225.0,MON
Adrien,Viviani,U,,MON
Teza,Simunyola,U,19701209.0,ZAM
Jilani,Bouhafa,U,19610210.0,TUN
Karim,Fliss,U,19680526.0,TUN
Olav,Abrahamsen,U,19580202.0,NOR
Remzi,Aydin,U,19481028.0,TUR
Arne Georg,Raabe,U,19691027.0,NOR
Zoran,Petkovic,U,,YUG
Gisle Pedersen,Jentoft,U,,NOR
Van Thanh,Vo,U,,VIE
Duy Bao,Ta,U,,VIE
Meer Mohammed,Khan,U,,PAK
Lassantha,Fernando,U,19391106.0,SRI
Ajit,Perera,U,,SRI
Tayyab,Iftikhar,U,,PAK
Van Bay,Vo,U,,VIE
Luciano,Cuneo,U,19601020.0,PER
Antonio,Del Rosario,U,,PHI
Ramon,Funtera,U,,PHI
Neil,Rajapakse,U,19690715.0,SRI
Chareonchai,Tritilinant,U,,THA
Yung Yan,Lin,U,,TPE
Raouf,Ben Farhat,U,,TUN
Ikbel,Hanachi,U,19630128.0,TUN
Tahsin,Gursoy,U,19440829.0,TUR
Teimuraz,Kakulia,U,19470426.0,URS
Kaya,Saydas,U,19620731.0,TUR
Mounged,Bouhassoun,U,19620515.0,SYR
Hashim,Bin Sidek,U,19610526.0,SIN
Victor,Pereira,U,19630522.0,SIN
Tan Ah,Peng,U,19611120.0,SIN
Jehad,Sheet,U,19561111.0,SYR
Niranjan Casie,Chitty,U,19661003.0,SRI
Adrian,Bey,U,19380516.0,RHO
Hrage,Magarian,U,19631229.0,SYR
Hichem,Riani,U,19600223.0,TUN
Metin,Gurel,U,19650331.0,TUR
Juan Ignacio,Valdecantos,U,19760809.0,ARG
German,Maldonado,R,19770927.0,MEX
Adam,Carey,U,19810122.0,AUS
Konstantin,Harle Zettler,U,19820109.0,GER
Marius,Meiszies,U,19830128.0,GER
Thierry,Roggi,R,19800105.0,FRA
Johnny,Stamenovic,U,19790210.0,AUS
Martin,Woisetschlager,R,19770708.0,GER
Remco,Pondman,R,19790802.0,NED
Martin,Mair,U,19810303.0,ITA
Mark,Kovacs,U,19800211.0,AUS
Martin,Kamermans,U,19820324.0,NED
Constantin,Sturdza,U,19890824.0,SUI
Walner,Espinoza,R,19940620.0,PAN
William,Kallberg,U,19921107.0,SWE
Frank,Mcdonald,U,,RSA
Greg,Perkins,R,,AUS
Terry,Ryan,R,19420427.0,RSA
K,Visscher,U,,UNK
D,Matthews,U,,UNK
M,Cano,U,,ARG
J,Bart,U,,HUN
Luis,Rojas,U,,CRC
Robert,Sherman,U,19200112.0,USA
Alex,Geuer,U,,GER
Desmond,Mckenzey,U,19461228.0,ZIM
Rainer,Janson,U,,GER
