,first_name,last_name,flag_code,residence,birthplace,birthdate,birth_year,turned_pro,weight_kg,height_cm,handedness,backhand
2931,Ernie,Fernandez,PUR,0,"Santurce, Puerto Rico",19600608,1960.0,0.0,82.0,191.0,0,0
2932,Wojtek,Fibak,POL,Poland,"Poznan, Poland",19520803,1952.0,0.0,73.0,183.0,0,0
2933,Gustav,Fichardt,RSA,0,"Pretoria, South Africa",19650707,1965.0,0.0,68.0,185.0,0,0
2934,Joel,Figueras,ESP,0,"Barcelona, Spain",19640907,1964.0,0.0,0.0,0.0,0,0
2935,Jaime,Fillol Sr.,CHI,0,"Santiago, Chile",19460603,1946.0,1968.0,73.0,180.0,0,0
2936,Alvaro,Fillol,CHI,0,"Santiago, Chile",19521204,1952.0,0.0,75.0,178.0,0,0
2937,Michele,Fioroni,ITA,0,"Perugia, Italy",19650216,1965.0,0.0,75.0,180.0,0,0
2938,John,Fitzgerald,AUS,"Melbourne, VIC, Australia","Cummins, Australia",19601228,1960.0,1980.0,77.0,183.0,0,0
2939,Ken,Flach,USA,"Alpharetta, GA","St. Louis, MO",19630524,1963.0,1983.0,75.0,185.0,0,0
2940,Peter,Fleming,USA,0,"Chatham, NJ",19550121,1955.0,0.0,84.0,196.0,0,0
2941,Igor,Flego,CRO,0,0,19611213,1961.0,0.0,0.0,0.0,0,0
2942,Jean-Philippe,Fleurian,FRA,"Ft. Lauderdale, FL","Paris, France",19650911,1965.0,1985.0,79.0,185.0,0,0
2943,Marc,Flur,USA,0,"Poughkeepsie, NY",19620608,1962.0,0.0,75.0,191.0,0,0
2944,Patrick,Flynn,AUS,0,"Brisbane, Australia",19680816,1968.0,0.0,77.0,183.0,0,0
2945,Bruce,Foxworth,USA,0,"St. Louis, MO",19560925,1956.0,0.0,70.0,180.0,0,0
2946,Guy,Forget,FRA,"Neuchatel, Switzerland","Casablanca, Morocco",19650104,1965.0,1982.0,80.0,191.0,0,0
2947,Rod,Frawley,AUS,0,"Brisbane, QNSLD, Australia",19520908,1952.0,0.0,77.0,185.0,0,0
2948,John,Frawley,AUS,0,"Redcliffe, Australia",19650704,1965.0,0.0,75.0,173.0,0,0
2949,Christophe,Freyss,FRA,"Lausanne, Switzerland","Strasbourg, France",19560830,1956.0,0.0,85.0,183.0,0,0
2950,Javier,Frana,ARG,"Buenos Aires, Argentina","Rafaela, Argentina",19661225,1966.0,1986.0,77.0,185.0,0,0
2951,Marcel,Freeman,USA,0,"Port Washington, NY",19600330,1960.0,0.0,66.0,173.0,0,0
2952,Oliver,Freund,GER,0,"Bombay, India",19621107,1962.0,0.0,66.0,178.0,0,0
2953,Eric,Fromm,USA,0,"Queens, NY",19580627,1958.0,0.0,77.0,178.0,0,0
2954,Bernard,Fritz,FRA,0,"Marseilles, France",19531005,1953.0,0.0,69.0,173.0,0,0
2955,Tsuyoshi,Fukui,JPN,0,"Fukuoka, Japan",19570622,1957.0,0.0,59.0,170.0,0,0
2956,Nick,Fulwood,GBR,0,"Risley, Derbyshire, England",19631002,1963.0,0.0,73.0,185.0,0,0
2957,Takanobu,Fujii,JPN,0,0,0,0.0,0.0,0.0,0.0,0,0
2958,Alberto,Franco,PER,0,0,0,0.0,0.0,0.0,0.0,0,0
2959,Stephen,Furlong,AUS,0,"London, England",19671001,1967.0,0.0,76.0,185.0,0,0
2960,Brian,Fairlie,NZL,0,0,19480613,1948.0,0.0,0.0,0.0,0,0
2961,Jurgen,Fassbender,GER,0,"Wesseling, Germany",19480528,1948.0,0.0,0.0,0.0,0,0
2962,Steve,Faulk,USA,0,"New Orleans, LA, USA",19470601,1947.0,0.0,0.0,0.0,0,0
2963,Mark,Farrell,GBR,0,0,19530506,1953.0,0.0,0.0,0.0,0,0
2964,Rick,Fisher,USA,0,0,19510329,1951.0,0.0,0.0,0.0,0,0
2965,Ian,Fletcher,AUS,0,"Adelaide, Australia",19481201,1948.0,0.0,0.0,0.0,0,0
2966,John,Fort,USA,0,"Santa Monica, CA, U.S.A.",19490928,1949.0,0.0,0.0,0.0,0,0
2967,Gordon,Forbes,RSA,0,"Cape Province, South Africa",19340221,1934.0,0.0,0.0,0.0,0,0
2968,Zeljko,Franulovic,CRO,"Monte-Carlo, Monaco","Split, Croatia",19470613,1947.0,1969.0,0.0,0.0,Right-Handed,One-Handed Backhand
2969,Bill,Freer,RSA,0,"Springs, South Africa",19510309,1951.0,0.0,0.0,0.0,0,0
2970,Mark,Freedman,USA,0,"Larchmont, NY, USA",19581119,1958.0,0.0,0.0,0.0,0,0
2971,Eric,Friedler,USA,0,"Evanston, IL, USA",19540908,1954.0,0.0,0.0,0.0,0,0
2972,Frank,Froehling,USA,0,"San Diego, CA",19420519,1942.0,0.0,77.0,191.0,0,0
2973,Tom,Frisher,ISR,0,"Kefar Sava, Israel",0,0.0,0.0,72.0,175.0,0,0
2974,Francisco,Ferrer,ESP,0,0,0,0.0,0.0,0.0,0.0,0,0
2975,Mike,Fishbach,USA,0,"Bronx, NY",19541201,1954.0,0.0,70.0,180.0,0,0
2976,Guy,Fritz,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
2977,Vincenzo,Franchitti,ITA,0,0,0,0.0,0.0,0.0,0.0,0,0
2978,Anthony,Fawcett,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
2979,Gavin,Forbes,RSA,0,"Burersdorp, South Africa",19580713,1958.0,0.0,0.0,0.0,0,0
2980,Noel,Freitas,BRA,0,0,0,0.0,0.0,0.0,0.0,0,0
2981,Herb,Fitzgibbon,USA,0,"Garden City, NY, U.S.A.",19420714,1942.0,0.0,0.0,0.0,0,0
2982,Ken,Fletcher,AUS,0,"Brisbane, Australia",19400615,1940.0,0.0,0.0,0.0,0,0
2983,Carlos-Alberto,Fernandes,BRA,0,0,0,0.0,0.0,0.0,0.0,0,0
2984,Alan,Fox,USA,0,"Los Angeles, CA, USA",19390625,1939.0,0.0,75.0,173.0,0,0
2985,Didier,Frantz,FRA,0,0,0,0.0,0.0,0.0,0.0,0,0
2986,Neale,Fraser,AUS,0,"Melbourne, VIC, Australia",19331003,1933.0,0.0,0.0,0.0,0,0
2987,Thomas,Furst,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
2988,Peter,Fishbach,USA,0,"Bronx, NY",19470829,1947.0,0.0,66.0,180.0,0,0
2989,Myron,Franks,USA,0,"Los Angeles, CA, USA",19361223,1936.0,0.0,73.0,178.0,0,0
2990,Chip,Fisher,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
2991,Carlos,Feldstedt,CHI,0,0,0,0.0,0.0,0.0,0.0,0,0
2992,Conny,Falk,SWE,0,"Stockholm, Sweden",19661130,1966.0,0.0,70.0,188.0,0,0
2993,Frank,Falderbaum,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
2994,Harry,Fauquier,CAN,0,"Toronto, Canada",19420101,1942.0,0.0,0.0,0.0,0,0
2995,John,Fraser,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
2996,Trevor,Fancutt,RSA,0,"Kokstad, South Africa",19340714,1934.0,0.0,0.0,0.0,0,0
2997,Eduardo,Furusho,JPN,0,"Sao Paulo, Brazil",19680706,1968.0,0.0,59.0,168.0,0,0
2998,Richard,Fromberg,AUS,"Melbourne, Victoria, Australia","Ulverstone,Tasmania, Australia",19700428,1970.0,1988.0,88.0,196.0,0,0
2999,Birger,Folke,SWE,0,0,0,0.0,0.0,0.0,0.0,0,0
3000,Marcelo,Filippini,URU,"Montevideo, Uruguay","Montevideo, Uruguay",19670804,1967.0,1987.0,66.0,178.0,0,0
3001,David,Franco,ESP,0,0,19700130,1970.0,0.0,0.0,0.0,0,0
3002,Buff,Farrow,USA,0,"Wichita, KS",19670528,1967.0,0.0,68.0,170.0,0,0
3003,Wouter,Fok,NED,0,0,0,0.0,0.0,0.0,0.0,0,0
3004,Marco,Filippeschi,ITA,0,0,19670815,1967.0,0.0,0.0,0.0,0,0
3005,M.,Fallas,CRC,0,0,0,0.0,0.0,0.0,0.0,0,0
3006,Hans,Fredborg,SWE,0,"Halmstad, Sweden",19620912,1962.0,0.0,73.0,183.0,0,0
3007,Chad,Floe,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3008,Oliver,Fuchs,AUT,0,"Bruck an der Mur, Austria",19710316,1971.0,0.0,73.0,180.0,0,0
3009,Vojtech,Flegl,CZE,"Prague, Czech Republic","Prague, Czech Republic",19670624,1967.0,1988.0,74.0,180.0,0,0
3010,Ellis,Ferreira,RSA,"Atlanta, Georgia, USA","Pretoria, South Africa",19700219,1970.0,1992.0,86.0,188.0,0,0
3011,Greg,Failla,USA,0,"Seattle, WA",19680309,1968.0,0.0,61.0,180.0,0,0
3012,Doug,Flach,USA,"Alpharetta, GA, USA","St. Louis, MO, USA",19700810,1970.0,0.0,68.0,183.0,0,0
3013,Wayne,Ferreira,RSA,"Berkeley, California, USA","Johannesburg, South Africa",19710915,1971.0,1989.0,85.0,185.0,0,0
3014,Renzo,Furlan,ITA,"Monte Carlo, Monaco","Conegliano, Veneto, Italy",19700517,1970.0,1988.0,70.0,175.0,0,0
3015,Frederic,Fontang,FRA,"Pau, France","Casablanca, Morocco",19700318,1970.0,1989.0,70.0,183.0,0,0
3016,Oliver,Fernandez,MEX,"Cordoba, Mexico","Orizaba, Mexico",19721207,1972.0,1991.0,66.0,175.0,0,0
3017,Frederik,Fetterlein,DEN,0,"Rungsted, Denmark",19700711,1970.0,0.0,78.0,191.0,0,0
3018,Andreas,Fikas,GRE,0,0,0,0.0,0.0,0.0,0.0,0,0
3019,Andrew,Foster,GBR,0,"Stoke-on-Trent, England",19720316,1972.0,0.0,80.0,191.0,0,0
3020,Shai,Friedman,ISR,0,0,0,0.0,0.0,0.0,0.0,0,0
3021,Rodrigo,Faria,BRA,0,0,0,0.0,0.0,0.0,0.0,0,0
3022,Unknown,Fischtel,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3023,Axel,Finnberg,GER,0,0,19710405,1971.0,0.0,0.0,0.0,0,0
3024,Remus,Farcas,ROU,"Brasov, Romania","Fagaras, Romania",19711211,1971.0,1990.0,0.0,0.0,0,0
3025,John,Fairchild,AUS,0,0,19470311,1947.0,0.0,0.0,0.0,0,0
3026,Harry,Fritz,CAN,0,"Yuma, AZ, USA",19510219,1951.0,0.0,0.0,0.0,0,0
3027,Joao,Ferreira,POR,0,0,19860403,1986.0,0.0,0.0,0.0,0,0
3028,Bruno,Fragoso,POR,0,0,19721123,1972.0,0.0,0.0,0.0,0,0
3029,Rainer,Falenti,AUT,0,0,19730215,1973.0,0.0,0.0,0.0,0,0
3030,Patrik,Fredriksson,SWE,0,0,19730516,1973.0,1995.0,76.0,185.0,0,0
3031,Ruben,Fernandez,ESP,0,0,19780112,1978.0,0.0,0.0,0.0,0,0
3032,Kalle,Flygt,SWE,0,0,19760615,1976.0,0.0,0.0,0.0,0,0
3033,Ota,Fukarek,CZE,"Jablonec, Czech Republic","Jablonec, Czech Republic",19770118,1977.0,1995.0,78.0,191.0,0,0
3034,Leos,Friedl,CZE,"Dusejov, Czech Republic","Jindrichuv Hradec, Cz Republic",19770101,1977.0,1997.0,80.0,183.0,0,0
3035,Francisco,Fogues,ESP,"Valencia, Spain","Valencia, Spain",19770806,1977.0,1998.0,82.0,191.0,0,0
3036,Andy,Fahlke,GER,"Hamburg, Germany","Hamburg, Germany",19790530,1979.0,1996.0,82.0,185.0,0,0
3037,Ashley,Fisher,AUS,"St. Petersburg, Florida, USA","New South Wales, Australia",19750925,1975.0,1998.0,78.0,183.0,0,0
3038,Oliver,Freelove,GBR,0,0,19770305,1977.0,0.0,0.0,0.0,0,0
3039,Gorka,Fraile,ESP,"Madrid, Spain","Irun, Spain",19780407,1978.0,0.0,82.0,180.0,0,0
3040,Juan Carlos,Ferrero,ESP,"Villena, Spain","Onteniente, Spain",19800212,1980.0,1998.0,73.0,183.0,Right-Handed,Two-Handed Backhand
3041,Sebastian,Fitz,GER,0,0,19790812,1979.0,0.0,0.0,0.0,0,0
3042,Roger,Federer,SUI,Switzerland,"Basel, Switzerland",19810808,1981.0,1998.0,85.0,185.0,Right-Handed,One-Handed Backhand
3043,Fazaluddin,Syed,IND,0,0,19741018,1974.0,1998.0,0.0,0.0,0,0
3044,Katsushi,Fukuda,JPN,0,0,19760414,1976.0,0.0,0.0,0.0,0,0
3045,Zack,Fleishman,USA,"Playa del Rey, California, USA","Santa Monica, California, USA",19800317,1980.0,2000.0,84.0,188.0,0,0
3046,Mardy,Fish,USA,"Los Angeles, California","Edina, Minnesota, USA",19811209,1981.0,2000.0,82.0,188.0,Right-Handed,Two-Handed Backhand
3047,Jean-Christophe,Faurel,FRA,Suresnes - France,"Rueil-Malmaison, France",19810306,1981.0,2000.0,69.0,175.0,0,0
3048,Andreas,Fasching,AUT,0,0,19810101,1981.0,0.0,0.0,0.0,0,0
3049,Jonas,Froberg,SWE,0,0,19810411,1981.0,0.0,0.0,0.0,0,0
3050,Mariusz,Fyrstenberg,POL,"Warsaw, Poland","Warsaw, Poland",19800708,1980.0,2001.0,80.0,191.0,0,0
3051,Alberto,Francis,USA,"Palm Springs, CA, USA","McAllen, TX, USA",19820206,1982.0,2005.0,86.0,196.0,0,0
3052,Marc,Fornell-Mestres,ESP,0,0,19820126,1982.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
3053,Holger,Fischer,GER,0,0,19801211,1980.0,0.0,0.0,0.0,0,0
3054,John Paul,Fruttero,USA,"San Jose, CA, USA","Montebello, California, USA",19810430,1981.0,2003.0,79.0,185.0,Right-Handed,One-Handed Backhand
3055,Timo,Fleischfresser,GER,0,0,19790323,1979.0,0.0,0.0,0.0,0,0
3056,Marcel,Felder,URU,"Montevideo, Uruguay","Montevideo, Uruguay",19840709,1984.0,0.0,64.0,0.0,Right-Handed,One-Handed Backhand
3057,David,Ferrer,ESP,"Valencia, Spain","Javea, Spain",19820402,1982.0,2000.0,73.0,175.0,Right-Handed,Two-Handed Backhand
3058,Steve,Fiske,USA,0,"Santa Barbara, CA, U.S.A.",19480823,1948.0,0.0,0.0,0.0,0,0
3059,Philippe,Fremiot,FRA,0,0,0,0.0,0.0,0.0,0.0,0,0
3060,Jaime,Fillol,CHI,0,0,19761103,1976.0,0.0,0.0,0.0,0,0
3061,Alexander,Flock,GER,Bergisch-Gladbach,Bergisch - Gladbach,19830515,1983.0,2001.0,80.0,191.0,0,0
3062,Alexei,Filenkov,RUS,0,0,19810517,1981.0,0.0,0.0,0.0,0,0
3063,Franco,Ferreiro,BRA,Porto Alegre,Uruguaiana,19840701,1984.0,2002.0,82.0,188.0,0,0
3064,Alejandro,Fabbri,ARG,0,0,19821027,1982.0,0.0,0.0,0.0,0,0
3065,Alejandro,Falla,COL,"Medellin, Colombia","Cali, Colombia",19831114,1983.0,2000.0,77.0,185.0,Left-Handed,Two-Handed Backhand
3066,Ian,Flanagan,GBR,0,0,19820115,1982.0,0.0,0.0,0.0,0,0
3067,James,Ferguson,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
3068,Nick,Fleury,NED,0,0,0,0.0,0.0,0.0,0.0,0,0
3069,Karl,Fichtel,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
3070,Colin,Fleming,GBR,"Linlithgow, Scotland","Linlithgow, Scotland",19840813,1984.0,0.0,80.0,188.0,Right-Handed,Two-Handed Backhand
3071,Ian,Froman,ISR,0,"Johannesburg, South Africa",19370506,1937.0,0.0,0.0,0.0,0,0
3072,Luis Manuel,Flores,MEX,0,"Xalapa, Mexico",19850201,1985.0,0.0,0.0,0.0,Left-Handed,Two-Handed Backhand
3073,Don,Fontana,CAN,0,0,0,0.0,0.0,0.0,0.0,0,0
3074,Brian,Flood,CAN,0,0,0,0.0,0.0,0.0,0.0,0,0
3075,Romano,Frantzen,NED,"Den-Haag, Netherlands","Den-Haag, Netherlands",19820418,1982.0,0.0,70.0,185.0,Left-Handed,Two-Handed Backhand
3076,Mohammed,Fetov,SUI,0,0,19840830,1984.0,0.0,0.0,0.0,0,0
3077,Bob,French,CAN,0,0,0,0.0,0.0,0.0,0.0,0,0
3078,Adam,Feeney,AUS,"Bateau Bay, Australia","Gosford, Australia",19850307,1985.0,0.0,70.0,178.0,0,0
3079,Pablo,Figueroa,SWE,0,0,19850418,1985.0,0.0,0.0,0.0,0,0
3080,Bob,Folz,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3081,Robert,Farah,COL,"Bogota, Colombia","Montreal, Canada",19870120,1987.0,2010.0,91.0,191.0,Right-Handed,Two-Handed Backhand
3082,Fabio,Fognini,ITA,"Arma di Taggia, Italy","Sanremo, Italy",19870524,1987.0,2004.0,74.0,178.0,Right-Handed,Two-Handed Backhand
3083,Joao,Fernandes,POR,0,0,19870403,1987.0,0.0,0.0,0.0,0,0
3084,Marcus,Fugate,USA,0,0,19880122,1988.0,0.0,0.0,0.0,0,0
3085,Unknown,Friscic,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3086,Unknown,Futternecht,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3087,Peter,Fletcher,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3088,Anas,Fattar,MAR,Morocco,0,19870512,1987.0,0.0,0.0,0.0,0,0
3089,Robin,Fahgen,SWE,0,0,19860323,1986.0,0.0,0.0,0.0,0,0
3090,Thomas,Fabbiano,ITA,"San Giorgio Jonico, Italy","Grottaglie, Italy",19890526,1989.0,2005.0,69.0,173.0,Right-Handed,Two-Handed Backhand
3091,Martin,Fischer,AUT,"Wolfurt, Austria","Dornbirn, Austria",19860721,1986.0,2005.0,71.0,180.0,0,0
3092,Patrik,Fischer,SUI,0,0,19850807,1985.0,0.0,0.0,0.0,0,0
3093,Goncalo,Falcao,POR,"Lisboa, Cascais",Lisboa,19880222,1988.0,0.0,77.0,0.0,0,0
3094,Tristan,Farron-Mahon,IRL,0,"Dublin, Ireland",19870526,1987.0,0.0,71.0,0.0,0,0
3095,Pedro,Feitosa,BRA,"Brasilia, Brazil","Brasilia, Brazil",19880729,1988.0,2006.0,72.0,178.0,0,0
3096,Nikolai,Fidirko,BLR,"Minsk, Belarus","Olomouc, Czech Republic",19870615,1987.0,0.0,85.0,185.0,0,0
3097,James,Feaver,GBR,0,0,19860910,1986.0,0.0,0.0,0.0,0,0
3098,Jesus Francisco,Felix,DOM,"Santo Domingo, Dominican Rep.","Santo Domingo, Dominican Rep.",19820409,1982.0,0.0,68.0,178.0,Right-Handed,One-Handed Backhand
3099,Ibrahim,Fetov,SUI,0,0,19880429,1988.0,0.0,0.0,0.0,0,0
3100,Isaac,Frost,AUS,0,0,19890106,1989.0,0.0,0.0,0.0,0,0
3101,Stephan,Fransen,NED,0,0,19880808,1988.0,0.0,0.0,0.0,0,0
3102,Andrew,Fitzpatrick,GBR,0,0,19890406,1989.0,0.0,0.0,0.0,0,0
3103,Denny,Fafek,USA,0,0,19890919,1989.0,0.0,0.0,0.0,0,0
3104,Taylor,Fogleman,USA,0,0,19870617,1987.0,0.0,0.0,0.0,0,0
3105,Mikhail,Fufygin,RUS,0,0,19900513,1990.0,0.0,0.0,0.0,0,0
3106,Antoine,Feret,FRA,0,0,19900409,1990.0,0.0,0.0,0.0,0,0
3107,Tiago,Fernandes,BRA,0,0,19930129,1993.0,0.0,0.0,0.0,0,0
3108,Patrick,Frandji,USA,0,0,19881206,1988.0,0.0,0.0,0.0,0,0
3109,Harry,Fowler,USA,0,0,19911223,1991.0,0.0,0.0,0.0,0,0
3110,Marton,Fucsovics,HUN,"Budapest, Hungary","Nyiregyhaza, Hungary",19920208,1992.0,2010.0,82.0,188.0,Right-Handed,Two-Handed Backhand
3111,Marin,Franjicevic,CRO,0,0,19900412,1990.0,0.0,0.0,0.0,0,0
3112,Mark,Fynn,ZIM,"Harare, Zimbabwe","Harare, Zimbabwe",19850416,1985.0,0.0,75.0,183.0,Right-Handed,One-Handed Backhand
3113,Max,Franklin,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
3114,David,Fleming,CHI,0,Providencia,19920405,1992.0,0.0,66.0,0.0,Right-Handed,Two-Handed Backhand
3115,Mitchell,Frank,USA,"Annandale, VA","Annandale, VA",19921016,1992.0,0.0,79.0,185.0,Right-Handed,Two-Handed Backhand
3116,Claudio,Fortuna,ITA,0,0,19900419,1990.0,0.0,0.0,0.0,0,0
3117,Florian,Fallert,GER,"Lichtenstein, Germany",Tübingen,19920525,1992.0,0.0,73.0,183.0,0,0
3118,Thomas Jun,Facchini Takemoto,BRA,0,0,19921115,1992.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
3119,Helmut,Fickentscher,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
3120,Emilien,Firmin,FRA,0,0,19900711,1990.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
3121,Ioan,Farcas,ROU,0,0,19910327,1991.0,0.0,0.0,0.0,0,0
3122,He,Feng,CHN,"Henan Zhengzhou, China","Kaifeng, China",19930211,1993.0,0.0,78.0,191.0,Right-Handed,Two-Handed Backhand
3123,Blade,Fong,AUS,"Sydney, Australia ",Sydney,19920604,1992.0,0.0,71.0,180.0,Right-Handed,One-Handed Backhand
3124,Emanuel,Fraitzl,GER,0,0,19870716,1987.0,0.0,0.0,0.0,0,0
3125,Franco,Feitt,ARG,"Buenos Aires, Argentina","Rio Gallegos, Argentina",19920903,1992.0,0.0,83.0,193.0,Right-Handed,Two-Handed Backhand
3126,Bjorn,Fratangelo,USA,"Orlando, FL, USA","Pittsburgh, PA, USA",19930719,1993.0,2012.0,79.0,183.0,Right-Handed,Two-Handed Backhand
3127,Bastien,Favier,FRA,0,0,19901002,1990.0,0.0,0.0,0.0,0,0
3128,Stefan,Fiacan,SUI,"Geneva, Switzerland","Alicante, Spain",19940329,1994.0,0.0,75.0,0.0,Right-Handed,Two-Handed Backhand
3129,Theo,Fournerie,FRA,0,0,19970306,1997.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
3130,K.,French,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
3131,P.,Frymann,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
3132,Alan,Fawcett,RHO,0,0,0,0.0,0.0,0.0,0.0,0,0
3133,S.,Fine,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
3134,Ramon,Funtera,PHI,0,0,19480830,1948.0,0.0,0.0,0.0,0,0
3135,Freddy,Field,GBR,0,0,19290206,1929.0,0.0,0.0,0.0,0,0
3136,Richard,Finger,USA,0,0,19560417,1956.0,0.0,0.0,0.0,0,0
3137,Unknown,Fearmon,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3138,Unknown,Fitzsimmons,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3139,Dennis,Foley,IRL,0,0,0,0.0,0.0,0.0,0.0,0,0
3140,P.,Fitzsimon,IRL,0,0,0,0.0,0.0,0.0,0.0,0,0
3141,R.,Fearon,IRL,0,0,0,0.0,0.0,0.0,0.0,0,0
3142,Andres,Funes,ARG,0,0,19271110,1927.0,0.0,0.0,0.0,0,0
3143,William,Freer,RSA,0,0,19510309,1951.0,0.0,0.0,0.0,0,0
3144,Andy,Fanowries,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3145,Brian,Ford,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
3146,R. ,Frost,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
3147,Steve,Foster,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3148,A.,Fine,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
3149,Allen,Fox,USA,0,0,19390625,1939.0,0.0,0.0,0.0,0,0
3150,Michio,Fujii,JPN,0,0,19391216,1939.0,0.0,0.0,0.0,0,0
3151,Ron,Fisher,USA,0,0,19390828,1939.0,0.0,0.0,0.0,0,0
3152,Lee,Fentress,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3153,Herbie,Flam,USA,0,0,19281107,1928.0,0.0,0.0,0.0,0,0
3154,K.,Figg,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
3155,John,Frost,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3156,Owen,French,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
3157,Jack,Frost,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3158,Karim,Fawaz,LIB,0,0,19420510,1942.0,0.0,0.0,0.0,0,0
3159,Malcolm,Fox,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3160,James,Farrin,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3161,Jean-Pierre,Froment,BEL,0,0,0,0.0,0.0,0.0,0.0,0,0
3162,Harry,Freedhoff,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3163,Martin,Froesch,SUI,0,0,19320818,1932.0,0.0,0.0,0.0,0,0
3164,Les,Flanders,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
3165,Eddie,Ford,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
3166,John,Fleitz,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3167,Peter,Frankland,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
3168,Giorgio,Fachini,ITA,0,0,0,0.0,0.0,0.0,0.0,0,0
3169,Edward,Foster,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3170,Clyde,Freeman,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3171,Michel,Follveider,FRA,0,0,0,0.0,0.0,0.0,0.0,0,0
3172,Harold,Freeman,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3173,Franz,Feldbausch,GER,0,0,19310224,1931.0,0.0,0.0,0.0,0,0
3174,Buster,Farrer,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
3175,Andre,Favieres,FRA,0,0,0,0.0,0.0,0.0,0.0,0,0
3176,Robert,Freedman,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3177,Oscar,Furlong,ARG,0,0,0,0.0,0.0,0.0,0.0,0,0
3178,Carlos,Figueira,POR,0,0,0,0.0,0.0,0.0,0.0,0,0
3179,Donald,Flye,USA,0,0,19330217,1933.0,0.0,0.0,0.0,0,0
3180,James,Forbes,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
3181,Eric,Filby,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
3182,David,Freishtat,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3183,Robert,Falkenburg,USA,0,0,19260129,1926.0,0.0,0.0,0.0,0,0
3184,Robert,Forbes,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3185,Albert,Frances,FRA,0,0,0,0.0,0.0,0.0,0.0,0,0
3186,Paul,Feret,FRA,0,0,19010727,1901.0,0.0,0.0,0.0,0,0
3187,Carlos,Ferrer,ESP,0,0,0,0.0,0.0,0.0,0.0,0,0
3188,Borje,Fornstedt,SWE,0,0,19260204,1926.0,0.0,0.0,0.0,0,0
3189,Jacques,Freling,FRA,0,0,19260418,1926.0,0.0,0.0,0.0,0,0
3190,Richard,Fine,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3191,Alan,Fischl,USA,0,0,19310527,1931.0,0.0,0.0,0.0,0,0
3192,Charles,Fawcus,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
3193,Fred,Fisher,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
3194,Goro,Fujikura,JPN,0,0,19190926,1919.0,0.0,0.0,0.0,0,0
3195,Pentti,Forsman,FIN,0,0,19170801,1917.0,0.0,0.0,0.0,0,0
3196,Yehuda,Finkelkraut,ISR,0,0,0,0.0,0.0,0.0,0.0,0,0
3197,Eustace,Fannin,RSA,0,0,19190101,1919.0,0.0,0.0,0.0,0,0
