,first_name,last_name,hand,birth_date,country_code,age
6502,Anatoli,Volkov,R,,RUS,
6503,Anders,Henricsson,R,,SWE,
6504,Anders,Mansson,R,,SWE,
6505,Anders,Rolfsen,R,,NOR,
6506,Andis,Luters,R,,USA,
6507,Andre,Fourie,R,,RSA,
6508,Andre,Snyman,R,,RSA,
6509,Andre,Toumieu,R,,FRA,
6510,Andreac,Visano,R,,RUS,
6511,Andreas,Ehrnvall,R,,SWE,
6512,Andreas,Fikas,R,,GRE,
6513,Andreas,Fink,R,,ITA,
6514,Andreas,Kriebel,R,,GER,
6515,Andreas,Schnelzer,R,,AUT,
6516,Andrei,Dirzu,R,,ROU,
6517,Andrei,Shashkov,R,,UKR,
6518,Andres,Alarcon,R,,ECU,
6519,Andres,Barzola,R,,ARG,
6520,Andres,Battad,R,,PHI,
6521,Andres,Filimonov,R,1968-04-29,LAT,56.0
6522,Andres,Molina,R,,ARG,
6523,Andrew,Keve,R,,RSA,
6524,Andrew,Mclean,R,,AUS,
6525,Andrew,Piotrowski,R,,CAN,
6526,Andrew,Poole,R,,GBR,
6527,Andrew,Rae,R,,AUS,
6528,Andrew,Ritter,R,,AUS,
6529,Andrew,Stoner,R,,USA,
6530,Andrew,Thurstone,R,,USA,
6531,Andrew,Turcinovich,U,,USA,
6532,Andrew,Wager,R,,USA,
6533,Andy,Cambridge,R,,USA,
6534,Andy,Frost,R,,USA,
6535,Andy,Lucchesi,R,,USA,
6536,Andy,Mccurry,R,,USA,
6537,Andy,Solis,R,,USA,
6538,Angel,Arbelo,R,,ESP,
6539,Angel Luis,Lopez Guillen,R,,ESP,
6540,Angel Luis,Lopez,R,,ESP,
6541,Angel,Martinez,R,,COL,
6542,Angelo,Tanganelli,R,,ITA,
6543,Aniceto,Alvarez,R,,ESP,
6544,Ante,Andric,U,,CRO,
6545,Anthony,Burke,R,,AUS,
6546,Anthony,Fawcett,R,,RSA,
6547,Anthony,Hammond,R,,AUS,
6548,Anton,Gonzalez,R,,ESP,
6549,Anton,Ivanov,R,,UZB,
6550,Anton,Rapev,R,,BUL,
6551,Anton,Rens,R,,RSA,
6552,Antonio,Domenech,R,,ESP,
6553,Antonio,Hartmann,R,,CHI,
6554,Antonio,Morandini,R,,BRA,
6555,Antonio,Torregrosa,R,,ESP,
6556,Antonio,Vidal,R,,ESP,
6557,Antonio,Wuttke,R,,BRA,
6558,Antonio,Yunis,R,,ARG,
6559,Antonio,Zampieri,R,,ITA,
6560,Antti,Eranne,R,,FIN,
6561,Arafat,Chekrouni,R,1966-10-07,MAR,58.0
6562,Arata,Ito,R,,JPN,
6563,Archie,Adams,R,,AUS,
6564,Arjan,Van Der Zande,R,,NED,
6565,Arjun,Fernando,R,,SRI,
6566,Armand,Custers,R,,NED,
6567,Armand,Molino,R,,USA,
6568,Armando,Cornejo,R,,CHI,
6569,Arnaud,Casagrande,R,,FRA,
6570,Arnaud,Deleval,R,,FRA,
6571,Arne,Kloodt,R,,GER,
6572,Arnold,Pienaar,R,,RSA,
6573,Arthur,Anastopoulo,R,,GRE,
6574,Arthur,Carrington,R,,USA,
6575,Artur,Shiladjan,R,,RUS,
6576,Asher,Kahn,R,,USA,
6577,Ashley,Hogan,R,,AUS,
6578,Asif,Karim,R,,KEN,
6579,Attila,Korpas,R,,GER,
6580,Attila,Szikszay,R,,HUN,
6581,Aurel,Damian,R,,ROU,
6582,Aurelio,Colas,R,,ESP,
6583,Avi,Fadlun,R,,ISR,
6584,Aylton,Borges,R,,POR,
6585,Ayman,Azmi,R,,EGY,
6586,Aziz,Zouhir,R,1953-04-26,TUN,71.0
6587,B,Higgins,R,,AUS,
6588,B,Hochstadter,R,,USA,
6589,Babatunde,Akinola,R,,NGR,
6590,Baptiste,Ranoldi,U,,FRA,
6591,Barry,Bindelglass,R,,USA,
6592,Barry,Gilbert,R,,USA,
6593,Bart,Theelen,R,,NED,
6594,Bas,Vletter,R,,NED,
6595,Beejong,Sisson,R,,PHI,
6596,Ben,Bishop,R,,USA,
6597,Ben,Knapp,R,,GBR,
6598,Bengt,Aberg,R,,SWE,
6599,Bengt,Lundstedt,R,,SWE,
6600,Bernard,Balleret,R,,MON,
6601,Bernard,Montrenaud,R,,FRA,
6602,Bernardo,Padilha,R,,BRA,
6603,Bernd,Lenten,R,,NED,
6604,Bertalan,Csoknyai,R,,HUN,
6605,Bertrand,Lacombe,R,,HAI,
6606,Bidynt,Goswami,R,,IND,
6607,Bill,Benjes,R,,USA,
6608,Bill,Csipkay,R,,USA,
6609,Bill,Jenkins,R,,CAN,
6610,Bill,Quigley,R,,CAN,
6611,Bill,Rennie,R,,CAN,
6612,Bill,Shivar,R,,USA,
6613,Bill,Siegel,R,,USA,
6614,Birger,Andersson,R,,SWE,
6615,Bjorn,Wahlstrom,R,,SWE,
6616,Bo,Holmstrom,R,,SWE,
6617,Boaz,Nikritin,R,,GRE,
6618,Bob,Bierkens,R,,BEL,
6619,Bob,Brien,R,,USA,
6620,Bob,Davis,R,,USA,
6621,Bob,Deller,R,,USA,
6622,Bob,Hansen,R,,USA,
6623,Bob,Weise W055,R,,USA,
6624,Bobby,Mariencheck,R,,USA,
6625,Bobby,Montgomery,R,,USA,
6626,Bobby,Webb,R,,USA,
6627,Bojidar,Pampoulov,R,1949-04-29,BUL,75.0
6628,Boris,Babic,R,,YUG,
6629,Borja,Martinez,U,,ESP,
6630,Bosko,Simundsa,U,,CRO,
6631,Brad,Cherry,R,,USA,
6632,Brad,Coleman,R,,USA,
6633,Brad,Holland,R,,USA,
6634,Brad,Langevad,R,,AUS,
6635,Brad,Properjohn,R,,AUS,
6636,Brad,Rowe,R,,USA,
6637,Brad,Sceney,R,,AUS,
6638,Brandon,Fallon,U,,USA,
6639,Brandon,Walters,R,,USA,
6640,Branko,Horvat,R,,CRO,
6641,Branko,Pesic,R,,YUG,
6642,Brant,Bailey,R,,USA,
6643,Brendan,Burke,R,,AUS,
6644,Brendan,Sharp,R,,AUS,
6645,Brett,Edwards,R,,AUS,
6646,Brett,Hibbert,R,,NZL,
6647,Brian,Benson,R,,AUS,
6648,Brian,Hall,R,,CAN,
6649,Brian,Hung,R,,HKG,
6650,Brian,Millar,R,,CAN,
6651,Brian,Talgo,R,,USA,
6652,Brian,Veillette,R,,USA,
6653,Bruce,Haddad,R,,USA,
6654,Bruce,Mckenzie,R,,RSA,
6655,Bruce,Steel,R,,USA,
6656,Bruno,Capineri,R,,ITA,
6657,Bruno,Corbiere,R,,FRA,
6658,Bruno,Rafaitin,R,,FRA,
6659,Bruno,Renoult,R,,FRA,
6660,Bullus,Bako,R,,NGR,
6661,Bullus,Hussaini,R,,NGR,
6662,Bun Ichi,Kim,R,,JPN,
6663,Bunge,Nahor,R,,INA,
6664,Callistus,Osaji,R,,NGR,
6665,Cameron,Liggett,R,,AUS,
6666,Cameron,Milne,R,,AUS,
6667,Carey,Brading,R,,USA,
6668,Carl,Asvehlic,R,,BUL,
6669,Carl Axel,Hageskog,R,,SWE,
6670,Carl,Williams,R,,USA,
6671,Carlo,Zugarelli,R,,ITA,
6672,Carlos,Aguilar,R,,USA,
6673,Carlos,Alcaraz Gonzalez,R,,ESP,
6674,Carlos,Alvarado,R,,BOL,
6675,Carlos,Behar,R,,COL,
6676,Carlos,Bravo,R,,ESP,
6677,Carlos,Brito,R,,BRA,
6678,Carlos,Bustos,R,,USA,
6679,Carlos,Chabalgoity,R,,BRA,
6680,Carlos,Claverie,R,,VEN,
6681,Carlos,Engel,R,,BRA,
6682,Carlos,Feldstedt,R,,CHI,
6683,Carlos,Freira,R,,URU,
6684,Carlos,Fresneda,R,,SUI,
6685,Carlos,Gomez,R,,COL,
6686,Carlos,Homedes,R,,ESP,
6687,Carlos,Lando,R,,ARG,
6688,Carlos,Lopez,R,,MEX,
6689,Carlos,Stocker,R,,ARG,
6690,Carsten,Krammenschneider,R,,GER,
6691,Cary,Leeds,R,,USA,
6692,Cary,Lothringer,R,,USA,
6693,Catao,De Souza,R,,BRA,
6694,Cedric,Raynaud,R,,FRA,
6695,Celso,Sacomandi,R,,BRA,
6696,Cesar,De Sa,R,,BRA,
6697,Cesar,Santo,R,,BRA,
6698,Chad,Andrews,R,,USA,
6699,Chadwick,Jones,R,,USA,
6700,Chaim,Arlozorov,R,1957-03-12,ISR,67.0
6701,Chang Hong,Ni,R,,CHN,
6702,Charles Brent,Walker,R,,USA,
6703,Cheng Fong,Chang,R,,CHN,
6704,Cheon Jin,Choi,R,,KOR,
6705,Chet,Crile,R,,USA,
6706,Chetan,Desai,R,,IND,
6707,Chip,Fisher,R,,USA,
6708,Chip,Tolleson,R,,USA,
6709,Chris,Bussert,R,,USA,
6710,Chris,Clarke,R,,GBR,
6711,Chris,Cocotos,R,,USA,
6712,Chris,Cunin,R,,USA,
6713,Chris,Ellis,R,,AUS,
6714,Chris,Emery,R,,USA,
6715,Chris,Fancutt,R,,AUS,
6716,Chris,Gambino,R,,USA,
6717,Chris,Loock,R,,RSA,
6718,Chris,Louw,R,,RSA,
6719,Chris,Patterson,R,,USA,
6720,Chris,Peet,R,,GBR,
6721,Chris,Sieber,R,,SUI,
6722,Chris,Tregonning,R,,AUS,
6723,Chris,Vermeeren,R,,NED,
6724,Christian,Arraya,R,,CHI,
6725,Christian,Boes,R,,AUT,
6726,Christian,Camradt,L,,DEN,
6727,Christian,Ferber,R,,FRA,
6728,Christian,Guhl,R,,GER,
6729,Christian,Johansson,U,,SWE,
6730,Christian,Prescott,R,,CAN,
6731,Christian,Schatz,R,,AUS,
6732,Christian,Stefanescu,R,,ROU,
6733,Christoph,Back,R,,GER,
6734,Christoph,Geukens,R,,BEL,
6735,Christoph,Hoop,R,,SUI,
6736,Christoph,Meyer,R,,SUI,
6737,Christoph,Parringer,R,,GER,
6738,Christophe,Delafond,R,,FRA,
6739,Christophe,Delheille,R,,BEL,
6740,Christophe,Delzenne,R,,BEL,
6741,Christophe,Dournes,U,,FRA,
6742,Christophe,Fournerie,R,,FRA,
6743,Christophe,Lesage,R,,FRA,
6744,Christophe,Van De Weghe,R,,BEL,
6745,Christophe,Vignaud,R,,FRA,
6746,Christopher,Gillis,R,,USA,
6747,Christopher,Grunewald,R,,GER,
6748,Christopher,Kaskow,R,,GBR,
6749,Christopher,Koderisch,U,1984-11-25,GER,40.0
6750,Christopher,Wolff,R,,USA,
6751,Chuck,Nunn,R,,USA,
6752,Ciro,Nishiyama,R,,BRA,
6753,Claude,England,R,,NZL,
6754,Claudio,Fava,R,,ITA,
6755,Claudio,Menna,R,,ARG,
6756,Claudio,Palazzo,R,,ITA,
6757,Claudio,Rigagnoli,R,,ITA,
6758,Claudio,Rottger,R,,GER,
6759,Claudio,Semmelmann,R,,BRA,
6760,Claus,Duppe,R,,GER,
6761,Clavdio,Galoppini,R,,ESP,
6762,Clayton,Johnson,R,,RSA,
6763,Clement,Rousseau,U,,FRA,
6764,Cliff,Retief,R,,RSA,
6765,Cliff,Skakle,R,,USA,
6766,Clifford,Bloxham,R,,GBR,
6767,Colin,Grant,R,,HKG,
6768,Corey,Wittenberg,R,,USA,
6769,Courtney,Benham,R,,USA,
6770,Craig,Cordell,R,,USA,
6771,Craig,Johnson,R,,USA,
6772,Craig,Mcinnes,R,,AUS,
6773,Craig,Tregonning,R,,AUS,
6774,Craig,Venter,R,,RSA,
6775,Craig,Wildey,R,,USA,
6776,Crawford,Henry,R,,USA,
6777,Cris,Herman,R,,FRA,
6778,Cristofer,Leberth,R,,CHI,
6779,Curt,Josselyn,R,,USA,
6780,Curtis,Hollinger,R,,USA,
6781,Cyril,Mokaiesh,R,,FRA,
6782,Cyril,Rudman,R,,RSA,
6783,Dae Sung,Jin,R,,KOR,
6784,Daiji,Morii,R,,JPN,
6785,Daijirou,Furusho,U,,JPN,
6786,Dale,Ogden,R,,USA,
6787,Dan,Rastland,R,,SWE,
6788,Dan,Sanders,R,,GBR,
6789,Dane,Nebel,R,,AUS,
6790,Daniel,Baertschi,R,,SUI,
6791,Daniel,Bartschi,R,,SUI,
6792,Daniel,De Boer,R,,GER,
6793,Daniel,Deboer,R,,GER,
6794,Daniel,Dobre,R,,ROU,
6795,Daniel,Garcia,R,,ARG,
6796,Daniel,Heryanto,R,,INA,
6797,Daniel,Kelner,R,,USA,
6798,Daniel,Klemetz,L,,SWE,
6799,Daniel,Larsson,R,,SWE,
6800,Daniel,Navarro,R,,ARG,
6801,Daniel,Omaboe,R,,GHA,
6802,Daniel,Reig,R,,ESP,
6803,Daniel,Roig,R,,ESP,
6804,Danilo,Pila,R,,PHI,
6805,Danny,Erez,R,,ISR,
6806,Dante,Magnoni,R,,VEN,
6807,Darek,Vincent,R,,POL,
6808,Darren,Cole,R,,AUS,
6809,Darren,Yates,R,,USA,
6810,Darryl,Shapiro,R,,RSA,
6811,Darryl,Weisz,R,,RSA,
6812,Daryl,Greeves,R,,AUS,
6813,Dave,Kanter,R,,USA,
6814,David,Betous,R,,FRA,
6815,David,Bodero,R,,ITA,
6816,David,Clarry,R,,GBR,
6817,David,Collins,R,,GBR,
6818,David,Culley,R,,AUS,
6819,David,Drew,R,,USA,
6820,David,Egdes,R,,RSA,
6821,David,Gonzalez,R,,ECU,
6822,David,Hall,R,,USA,
6823,David,Hans,R,,USA,
6824,David,Hopper,R,,USA,
6825,David,Huffman,R,,USA,
6826,David,Jimenez,R,,ESP,
6827,David,Kacharava,R,,RUS,
6828,David,Katcharava,R,,RUS,
6829,David,Kraus,R,,USA,
6830,David,Leveaux,R,,BEL,
6831,David,Loewenthal,R,,USA,
6832,David,Lomicky,R,,USA,
6833,David,Whyte,R,,AUS,
6834,David,Saadoun,R,,FRA,
6835,David,Sanders,R,,AUS,
6836,David,Shaw,R,,GBR,
6837,David,Shuh,R,,USA,
6838,David,Smith,R,,USA,
6839,David,Wayman,R,,USA,
6840,Davide,Selva,R,,ITA,
6841,Davn,Santiago,R,,ARG,
6842,Davor,Vejnovic,R,,CZE,
6843,Dean,Cohen,R,,USA,
6844,Dean,Martin Jr,R,,USA,
6845,Deddy,Tedjamukti,R,,INA,
6846,Dejan,Marinkovic,R,,YUG,
6847,Delroy,Reid,R,,USA,
6848,Delta,Villaescusa,R,,BRA,
6849,Denis,Mckeown,R,,USA,
6850,Dennis,Gibson,R,,USA,
6851,Deok Hee,Lee,R,,KOR,
6852,Derek,Schroder,R,,RSA,
6853,Derick,Germishuys,R,,RSA,
6854,Dermot,Golden,R,,AUS,
6855,Dermot,Sweeney,R,,ZAM,
6856,Desmond,Ward,R,,RSA,
6857,Dhiren,Rathod,R,,IND,
6858,Di,Lin,R,,CHN,
6859,Dick,Bosse,R,,RSA,
6860,Dick,Klitch,R,,USA,
6861,Dick,Metz,R,,USA,
6862,Dicky,Browne,R,,USA,
6863,Didier,Frantz,R,,FRA,
6864,Diego,Starosta,R,,ARG,
6865,Diego,Varela,R,,ARG,
6866,Dieter,Joehle,R,,GER,
6867,Dimitri,Muzyka,R,,UKR,
6868,Dimitru,Haradau,R,,ROU,
6869,Dirk,Hortian,R,,GER,
6870,Dirk,Muller,R,,GER,
6871,Dmitro,Tolok,R,1986-01-16,UKR,38.0
6872,Dominic,Durand,R,,FRA,
6873,Don,Russell,R,,USA,
6874,Don,Wood,R,,USA,
6875,Donald,England,R,,COL,
6876,Donald,Wailan,R,,INA,
6877,Donald,Watt,R,,GBR,
6878,Dong Hwan,Lee,R,,KOR,
6879,Doug,Boswell,R,,USA,
6880,Doug,Desilets,R,,FRA,
6881,Doug,Ditmer,R,,USA,
6882,Doug,King,R,,USA,
6883,Douglas,Geiwald,R,,SWE,
6884,Douglas,Palm,R,,SWE,
6885,Dragan,Savic,R,,YUG,
6886,Dragan,Stojovic,R,,YUG,
6887,Drazen,Humar,R,,GER,
6888,Driss,Ben Omar,R,,MAR,
6889,Duncan,Odipo,R,,KEN,
6890,Dusan,Kulhaj,R,,CZE,
6891,Dusan,Prchlik,R,,CZE,
6892,Duvier,Medina,R,,CUB,
6893,Ed,Perkins,R,,USA,
6894,Eddie,Barretto,R,,USA,
6895,Eddie,Cruz,R,,PHI,
6896,Eddie,Myers,R,,AUS,
6897,Eddie,Siegenthaler,R,,ESP,
6898,Edgar,Schurmann,R,,SUI,
6899,Edgardo,Giussani,R,,ARG,
6900,Edmond,Derderian,R,,BEL,
6901,Edoardo,Artaldi,R,,ITA,
6902,Edson,Krause,R,,BRA,
6903,Edson,Raw,R,,BRA,
6904,Eduard,Jahl,R,,CZE,
6905,Eduardo,Barbosa,R,,BRA,
6906,Eduardo,Bricio,R,,BRA,
6907,Eduardo,Gorostagia,R,,BOL,
6908,Eduardo,Mandarino,R,,ESP,
6909,Eduardo,Manulanda,R,,COL,
6910,Eduardo,Nunes,R,,BRA,
6911,Edwin,Dannenberg,R,,GER,
6912,Edwin,Vissers,R,,NED,
6913,Edwin,Wu,R,,PER,
6914,Eiji,Takeuchi,R,,JPN,
6915,Eleuterio,Martins,R,,BRA,
6916,Elias,Coelho,R,,BRA,
6917,Elie,Kerner,R,,HAI,
6918,Elliott,Dun,R,,USA,
6919,Emeka,Elechi,R,,NGR,
6920,Emeka,Igbinebor,R,,NGR,
6921,Emile,Ngoran,R,1973-05-25,CIV,51.0
6922,Emilio,Marturano,R,,ITA,
6923,Emmanuel,Brard,R,,FRA,
6924,Enio,Moreira,R,,BRA,
6925,Enno,Van Veggel,R,,NED,
6926,Eno,Polo,R,,KEN,
6927,Enrico,Ceccato,R,,ITA,
6928,Enrico,Piperno,R,,IND,
6929,Enrico,Sellan,R,,ITA,
6930,Enrique,Caviglia,R,,ARG,
6931,Enrique,Grimolizzi,R,,ARG,
6932,Enrique,Haro,R,,MEX,
6933,Enrique,Perez Cassarino,R,,URU,
6934,Enrique,Ruiz,R,,COL,
6935,Enzo,Vattuone,R,,ITA,
6936,Eric,Baer,R,,USA,
6937,Eric,Bassart,R,,USA,
6938,Eric,Brawerman,R,,BEL,
6939,Eric,Dawance,R,,BEL,
6940,Eric,Kuijlen,U,,NED,
6941,Eric,Marquet,R,,BEL,
6942,Erik,Brummer,R,,NED,
6943,Ernesto,Bottiroli,R,,ARG,
6944,Ernesto,Bry,R,,ARG,
6945,Ernesto,Munoz De Cote,R,,MEX,
6946,Ernesto,Truqui,R,,MEX,
6947,Ernesto,Vazquez,R,,ESP,
6948,Ernesto,Velez,R,,MEX,
6949,Ernie,Mccabe,R,,AUS,
6950,Esidio,Coradin,R,,BRA,
6951,Etsuo,Uchiyama,R,,JPN,
6952,Ettore,Rossetti,R,,ITA,
6953,Eugenio,Castigliano,R,,ITA,
6954,Evgeni,Zhelyazkov,R,,BUL,
6955,Eylon,Sinai,R,,ISR,
6956,Ezio,Di Matteo,R,,ITA,
6957,F,Pi,R,,ESP,
6958,Fabian,Blengino,R,,ARG,
6959,Fabiano,Mintz,R,,BRA,
6960,Fabien,Clementi,R,,ARG,
6961,Fabio,Avogadri,R,,ITA,
6962,Fabio,Bonetti,R,,ITA,
6963,Fabio,Di Mauro,R,,ITA,
6964,Fabio,Melegari,R,,ITA,
6965,Fabio,Moscino,R,,ITA,
6966,Fabio,Visotti,R,,ITA,
6967,Fabio,Walker,R,,CAN,
6968,Fabrizio,Fanucci,R,,ITA,
6969,Fabrizio,Ricci,R,,ITA,
6970,Fabrizzio,Bertani,R,,ITA,
6971,Facundo,Nardelli,R,,ARG,
6972,Fadel,Berthe,R,,SEN,
6973,Fanie,Reinach,R,,RSA,
6974,Faris,Khatib,U,,GBR,
6975,Farouk,Marcos,R,,MEX,
6976,Farshad,Talavar,U,,IRI,
6977,Federico,Berro Garcia,R,,ARG,
6978,Federico,Garcia Berro,R,,ARG,
6979,Federico,Pierini,R,,ARG,
6980,Felipe,Lemos,U,,BRA,
6981,Felix,Ponte,R,,PER,
6982,Ferenc,Csepai,R,,HUN,
6983,Fernando,Belmar,R,,MEX,
6984,Fernando,Costa,R,,BRA,
6985,Fernando,Dalla Fontana,R,,ARG,
6986,Fernando,Gentil,R,,BRA,
6987,Fernando,Pautassi,R,,ARG,
6988,Fernando,Pena,R,,MEX,
6989,Fernando,Perez Pascal,R,,MEX,
6990,Fernando,Perreta,R,,CHI,
6991,Fernando,Rudilla,R,,ESP,
6992,Fernando,Souza,R,,BRA,
6993,Fernando,Vanorzen,R,,BRA,
6994,Fernando,Vasquez,R,,ESP,
6995,Filippo,Grasso,R,,ITA,
6996,Filippo,Pietralunga,R,,ITA,
6997,Filippo,Raffelli,R,,ITA,
6998,Flavio,Arenzon,R,,BRA,
6999,Flavio,Lima,R,,BRA,
7000,Flavio,Mazzocchi,R,,ITA,
7001,Florent,Scaccianoce,U,,FRA,
7002,Florian,Ebner,R,,GER,
7003,Florian,Loddenkemper,R,,GER,
7004,Floriano,Salvoni,R,,ITA,
7005,Fotis,Vazeos,R,,GRE,
7006,Fran,Bosch,R,,ESP,
7007,Francesco,Michelotti,R,,ITA,
7008,Francis,Ikosa,R,,NGR,
7009,Francisco,Ferrer,R,,ESP,
7010,Francisco,Lopez,R,,ESP,
7011,Francisco,Mastelli,R,,ARG,
7012,Francisco,Morell,R,,ESP,
7013,Francisco,Pinto,R,,BRA,
7014,Francisco,Siqueira,R,,BRA,
7015,Franck,Peyre,R,,FRA,
7016,Francois,Servelle,R,,FRA,
7017,Frank,Apecehea,R,,USA,
7018,Frank,Etzold,R,,GER,
7019,Frank,Falderbaum,R,,GER,
7020,Frank,Hamonet,R,,FRA,
7021,Frank,Lapre,R,,NED,
7022,Frank,Rieker,R,,GER,
7023,Frank,Salazar,R,,USA,
7024,Frank,Schmitz,R,,GER,
7025,Frank,Stettner,R,,GER,
7026,Franklin,Hatchett,R,,USA,
7027,Franz,Kaiser,R,,AUT,
7028,Frederico,Ceppellini,R,,ITA,
7029,Fredrick,Pahlett,R,,SWE,
7030,Fredrik,Eliasson,L,,SWE,
7031,Friday,Otabor,R,,NGR,
7032,G,De Los Santos,R,,URU,
7033,G,Heald,R,,USA,
7034,Gabriel,Auroux,R,,ARG,
7035,Gabriel,Limina,R,,ARG,
7036,Gabriel,Mattos,R,,BRA,
7037,Gabriel,Mena,R,,ESP,
7038,Gabriel,Monroy,R,,COL,
7039,Gakuji,Okada,R,,JPN,
7040,Ganesh,Vaidyanathan,R,,IND,
7041,Garth,Haynes,R,,USA,
7042,Gary,Cannon,R,,USA,
7043,Gary,Drake,R,,GBR,
7044,Gary,Mallinckrodt,R,,USA,
7045,Gary,Seymour,R,,USA,
7046,Gary,Stewart,R,,GBR,
7047,Gary,Thoroughood,R,,AUS,
7048,Gaston,Escofet,R,,ESP,
7049,Gaston,Garcia Alonso,R,,ARG,
7050,Gaston,Naon,R,,ARG,
7051,Gavin,Hewson,R,,RSA,
7052,Gavin,Pfitzner,R,,AUS,
7053,Gavorielle,Marcu,R,,ROU,
7054,Genady,Avdeev,R,,RUS,
7055,Genaro,De Leon,R,,DOM,
7056,Gene,Hamilton,R,,USA,
7057,Gene,Russo,R,,USA,
7058,Geoff,Nissenbaum,R,,USA,
7059,George,Berner,R,,FIN,
7060,George,Goncalves,R,,POR,
7061,George,Harding,R,,USA,
7062,George,Obidiegwu,R,,NGR,
7063,George,Rudman,R,,RSA,
7064,George,Zahorsky,R,,USA,
7065,Gerald,Thonhauser,R,,AUT,
7066,Gerard,Gbedey,R,,TOG,
7067,Gerard,Wimmer,R,1953-03-01,AUT,71.0
7068,Gerardo,Hernandez,R,,MEX,
7069,Gerardo,Sueyro,R,,ARG,
7070,Gerardo,Vacarezza,R,,CHI,
7071,Gerardo,Varela,R,,MEX,
7072,Gerd,Albiez,R,,GER,
7073,Gerhard,Kochl,R,,AUT,
7074,Gernot,Boehm,R,,AUT,
7075,Geronimo,Degreef,R,,ARG,
7076,Gewan,Maharaj,R,,IND,
7077,Geza,Varga,R,,HUN,
7078,Gil,Kovalski,R,,ISR,
7079,Gil,Schuerholz,R,,USA,
7080,Gilberto,Cicero,R,,MEX,
7081,Gildardo,Cuartas,R,,COL,
7082,Gilles,Ganancia,R,,MON,
7083,Gilles,Kremer,R,,LUX,
7084,Gilles,Neuenschwander,R,,SUI,
7085,Gilmar,Cruz,R,,BRA,
7086,Giorgio,Carneade,R,,ECU,
7087,Giovanni,Lelli Mami,R,,ITA,
7088,Giovanni,Scola,R,,ITA,
7089,Gisbert,Pauli,R,,GER,
7090,Givan,Debarras,R,,BRA,
7091,Glen,Eaton,R,,AUS,
7092,Glen,Giovannoni,R,,RSA,
7093,Glen,Richards,R,,CAN,
7094,Glenn,Busby,R,,AUS,
7095,Glenn,Erickson,R,,USA,
7096,Glenn,Hamilton,R,,AUS,
7097,Godwin,Emeh,R,,NGR,
7098,Gonzalo,Lopez Fabero,R,,ESP,
7099,Gonzalo,Prida,R,,CHI,
7100,Goran,Bergstrand,R,,SWE,
7101,Goran,Mihajlovic,R,,YUG,
7102,Gordon,Asciak,R,,MLT,
7103,Gordon,Jones,R,,USA,
7104,Gordon,Simmonds,R,,RSA,
7105,Graeme,Brimblecombe,R,,AUS,
7106,Graeme,Liddell,R,,NZL,
7107,Graeme,Neville,R,,AUS,
7108,Graeme,Thomson,R,,AUS,
7109,Graham,Epsley Jones,R,,RSA,
7110,Graham,Ford,R,,RSA,
7111,Graham,Riddle,R,,AUS,
7112,Grant,Adams,R,,RSA,
7113,Grant,Saacks,R,,RSA,
7114,Graydon,Garner,R,,RSA,
7115,Graziano,Risi,R,,ITA,
7116,Greg,Boire,R,,CAN,
7117,Greg,Braun,R,,AUS,
7118,Greg,Ewansky,R,,USA,
7119,Greg,Hansford,R,,NZL,
7120,Greg,Long,R,,NZL,
7121,Greg,Menges,R,,RSA,
7122,Greg,Muller,R,,RSA,
7123,Greg,Osborne,R,,RSA,
7124,Greg,Smylie,R,,AUS,
7125,Greg,Perkins,R,,AUS,
7126,Greg,Wicklund,R,,USA,
7127,Gregoire,Tournant,R,,FRA,
7128,Gregor,Breznik,R,,YUG,
7129,Gregor,Paul,R,,GER,
7130,Guido,Possamai,R,,ITA,
7131,Guillermo,Corti,R,,ARG,
7132,Guillermo,Minutella,R,,ARG,
7133,Gulio,Melchiorre,R,,ITA,
7134,Gunther,Vanderveeren,R,,BEL,
7135,Gurmehar,Singh,U,,IND,
7136,Gustavo,Carbonari,R,,ARG,
7137,Gustavo,Espinosa,R,,MEX,
7138,Gustavo,Loaiza,R,,COL,
7139,Gustavo,Merbilhaa,R,,ARG,
7140,Gustavo,Re,R,,ARG,
7141,Gustavo,Silva,R,,BRA,
7142,Guy,Fritz,R,,USA,
7143,H,Hsu,R,,CHN,
7144,Hajime,Nihonmatsu,R,,JPN,
7145,Hakan,Ekwall,R,,SWE,
7146,Hakan,Johansson,R,,SWE,
7147,Hal,Jolley,R,,USA,
7148,Halid,El Sallawy,R,,EGY,
7149,Hannes,Muller,R,,AUT,
7150,Hans,Carlson,R,,SWE,
7151,Hans,Edlund,R,,SWE,
7152,Hans,Goransson,R,,SWE,
7153,Hans,Hansson,R,,AUS,
7154,Hans,Prassl,R,,AUT,
7155,Hans,Priller,R,,AUT,
7156,Hany,Nasser,R,,EGY,
7157,Harald,Mair,R,,AUT,
7158,Harald,Schelch,R,,AUT,
7159,Harald,Scheller,R,,AUT,
7160,Hari,Iyer,R,,IND,
7161,Hari,Nicolae,R,,ROU,
7162,Harry,Brittain,R,,CAN,
7163,Haruo,Nakano,R,,JPN,
7164,Harvey,Becker,R,,GBR,
7165,Harvey,Spiegel,R,,USA,
7166,Haseeb,Aslam,R,,PAK,
7167,Hassan,El Arousy,R,1971-02-11,EGY,53.0
7168,Hatem,Mcdadi,R,,CAN,
7169,Hawin,Sutopo,R,,INA,
7170,Hector,Nevares,R,,PUR,
7171,Hector,Perez,R,,CHI,
7172,Henk,Burger,R,,NED,
